"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
46706469,1423801,"O",192128.54,"1998-06-25","1-URGENT","Clerk#000008757",0,"ic foxes. blithely pending requests shall cajole slyly ironic acc"
46706471,1311404,"O",336754.31,"1998-05-20","4-NOT SPECIFIED","Clerk#000002206",0,"requests? packages against the fluffily final f"
46706529,585994,"O",207870.22,"1998-04-05","2-HIGH","Clerk#000009343",0,"ial accounts wake. furiously unusual theodolites against the furiou"
46706657,958817,"O",136979.94,"1998-03-19","4-NOT SPECIFIED","Clerk#000003034",0,"y except the carefully pending dinos. furiously even d"
46706658,328711,"O",151932.97,"1998-07-12","2-HIGH","Clerk#000006507",0,"ully special dolphins after the fluffily ironic excuses affix blithely across"
46706688,907990,"O",203175.73,"1998-06-11","2-HIGH","Clerk#000002359",0,"ans use fluffily across the regular pinto beans. special, express acc"
46706721,606961,"O",107214.77,"1998-05-05","5-LOW","Clerk#000002553",0,"tegrate blithely according to the carefull"
46706791,1481221,"O",160649.56,"1998-04-18","1-URGENT","Clerk#000004844",0,"e carefully along the slyly ironic escapades. ironic deposits haggle blithe"
46706818,928765,"O",144452.07,"1998-01-25","5-LOW","Clerk#000004407",0,"ly according to the regular reque"
46706821,620011,"O",46863.54,"1998-02-13","3-MEDIUM","Clerk#000000387",0,"ests sublate. finally special packages wake furiously."
46706850,418918,"O",245612.81,"1998-07-21","1-URGENT","Clerk#000007917",0,"e slyly beside the final asy"
46706915,1015541,"O",235938.97,"1998-01-28","1-URGENT","Clerk#000000835",0,"ly bold packages along the"
46706944,886888,"O",146661.42,"1998-04-16","4-NOT SPECIFIED","Clerk#000002240",0,"unusual deposits. busily even instr"
46706981,472171,"O",89330.84,"1998-05-18","5-LOW","Clerk#000003444",0,". regular, final instructions wake. slyly bold inst"
46707008,864148,"O",219825.86,"1998-04-07","4-NOT SPECIFIED","Clerk#000006821",0,"sly regular pinto bean"
46707074,458243,"O",293737.61,"1998-07-26","3-MEDIUM","Clerk#000000356",0,"ites: quickly special deposits boost"
46707110,979237,"O",175788.80,"1998-05-02","4-NOT SPECIFIED","Clerk#000002870",0,"deas are. furiously even deposits hagg"
46707142,141721,"O",176887.61,"1998-04-17","4-NOT SPECIFIED","Clerk#000001844",0," use regular, regular deposits. express, bold deposits snooze slyly "
46707204,1422122,"O",106115.36,"1998-06-01","1-URGENT","Clerk#000004302",0,"al requests use blithely express packages. slyly regular accounts"
46707330,928159,"O",263211.24,"1998-03-25","5-LOW","Clerk#000001720",0,"its. furiously pending excuses cajole furiously about the slyly regu"
46707333,646157,"O",106874.87,"1998-05-27","5-LOW","Clerk#000009720",0,"ain deposits. carefully regular package"
46707361,1044667,"O",96859.74,"1998-04-03","2-HIGH","Clerk#000005494",0,"s accounts sleep furiously; special foxes "
46707430,1380847,"O",75194.47,"1998-01-10","2-HIGH","Clerk#000005037",0,"otes haggle quickly theodolites. blithely even packages sleep after the care"
46707523,350293,"O",171439.05,"1998-03-09","2-HIGH","Clerk#000000414",0,"the even frays. regular instructions haggle"
46707648,428344,"O",75247.10,"1998-07-01","2-HIGH","Clerk#000008165",0,"ges cajole. final ideas believe caref"
46707655,1060082,"O",150729.22,"1998-01-16","3-MEDIUM","Clerk#000005064",0,"ly. bold foxes nag quickly unusual requests. requests across the blithely "
46707715,723830,"O",155517.21,"1998-05-22","4-NOT SPECIFIED","Clerk#000001823",0,"ing to the blithely slow p"
46707749,304981,"O",44666.04,"1998-03-10","5-LOW","Clerk#000006796",0,"ously regular ideas. express instructions nag. even, bold foxes wake. furio"
46707779,1002145,"O",99943.69,"1998-01-30","4-NOT SPECIFIED","Clerk#000008188",0,"carefully ironic packages. furiously silent accou"
46707811,649763,"O",225852.70,"1998-03-07","4-NOT SPECIFIED","Clerk#000003129",0," ironic foxes. furiously regular packages haggle furiously above"
46708263,46970,"O",42752.17,"1998-05-13","2-HIGH","Clerk#000008142",0,"al deposits are. furio"
46708384,1163689,"O",99049.29,"1998-07-24","4-NOT SPECIFIED","Clerk#000008697",0,"kly alongside of the slyly specia"
46708423,772982,"O",101711.12,"1998-03-04","2-HIGH","Clerk#000002156",0,"equests affix. blithely regular accounts thrash. "
46708453,1396357,"O",96281.75,"1998-06-17","5-LOW","Clerk#000008135",0," requests detect carefully slyly regular foxes. even cou"
46708487,670426,"O",279445.66,"1998-04-27","2-HIGH","Clerk#000007169",0,"oxes. furiously special requests should have to detect. blithel"
46708678,1208216,"O",230557.77,"1998-06-18","3-MEDIUM","Clerk#000000797",0,"dolites along the always special accounts are furiously pending ideas. even "
46708711,1134496,"O",255798.66,"1998-04-21","3-MEDIUM","Clerk#000000738",0,"nts. carefully bold requests around the furi"
46708837,357172,"O",155481.31,"1998-04-16","5-LOW","Clerk#000001857",0,"eas. carefully even foxes according to the furiously ironic frets ca"
46708931,233596,"O",145632.05,"1998-02-04","2-HIGH","Clerk#000002376",0,"eas. silent deposits nag. blithely ironic excuses can haggle ac"
46708967,892684,"O",336405.94,"1998-06-11","2-HIGH","Clerk#000002969",0,"nts. stealthy requests wake slyly furiously enticing packages. caref"
4706593,931180,"O",71542.04,"1998-03-20","4-NOT SPECIFIED","Clerk#000001041",0," express, regular packages wake carefu"
4706598,498233,"O",30511.88,"1998-06-11","3-MEDIUM","Clerk#000005611",0,"fully regular escapades. blithely "
4706628,344915,"O",132757.42,"1998-02-21","3-MEDIUM","Clerk#000000571",0,"kages nag. silent, pending"
4706694,1380034,"O",104654.78,"1998-03-25","2-HIGH","Clerk#000002678",0,"latelets wake. theo"
4706757,971342,"O",10337.55,"1998-07-12","2-HIGH","Clerk#000005770",0,"ncies. blithely ironic asympto"
4706852,1421863,"O",275316.17,"1998-07-08","4-NOT SPECIFIED","Clerk#000003649",0,"ronic, ironic dependencies wake thinly carefull"
4706853,750578,"O",164213.34,"1998-01-12","3-MEDIUM","Clerk#000007254",0,"s haggle over the sly"
4706855,922105,"O",3902.82,"1998-01-07","5-LOW","Clerk#000001569",0,"ic sentiments. final "
4706887,61274,"O",115472.26,"1998-07-24","5-LOW","Clerk#000002140",0,"y final theodolites doubt around the unusual deposits. slyly busy ideas c"
4706916,270739,"O",285477.53,"1998-04-06","2-HIGH","Clerk#000008189",0,"sleep according to the slyly regular instructions. final theodolites nag b"
4706981,571021,"O",208593.62,"1998-04-20","5-LOW","Clerk#000001722",0,"yly bold deposits cajole"
4707104,1043597,"O",75042.07,"1998-05-25","5-LOW","Clerk#000003713",0,"sly express foxes. pending ideas detect furi"
4707109,1421935,"O",269583.17,"1998-06-12","2-HIGH","Clerk#000007966",0,"und the slyly ironic dependencies. quickly silent deposits nag careful"
4707139,880021,"O",75492.47,"1998-03-20","3-MEDIUM","Clerk#000005402",0,"s cajole. idle foxes wake carefully. carefully regu"
4707174,190537,"O",128312.19,"1998-01-20","3-MEDIUM","Clerk#000000630",0,"bold instructions sleep ironic accounts. close packages integrate slyly "
4707233,1369834,"O",92721.42,"1998-02-21","5-LOW","Clerk#000006547",0,"latelets. enticingl"
4707297,177608,"O",198246.75,"1998-05-05","2-HIGH","Clerk#000002838",0,"arefully ironic excuses. carefully unusual excuses integrate qui"
4707299,985771,"O",310964.71,"1998-02-02","4-NOT SPECIFIED","Clerk#000005881",0,"al requests cajole quickly blithely ironic packages. caref"
4707329,860285,"O",201415.16,"1998-01-14","2-HIGH","Clerk#000003782",0,"eposits nag under the fina"
4707362,1063483,"O",110914.41,"1998-06-12","3-MEDIUM","Clerk#000008068",0," instructions maintain silen"
4707621,466270,"O",293626.40,"1998-07-18","3-MEDIUM","Clerk#000000247",0," ironic dependencies are furiou"
4707649,1004809,"O",182860.36,"1998-06-04","3-MEDIUM","Clerk#000004268",0," even packages. regular "
4707712,426337,"O",320625.61,"1998-05-20","5-LOW","Clerk#000005538",0," even instructions are about the regula"
4707718,1228604,"O",176236.94,"1998-05-28","3-MEDIUM","Clerk#000004752",0,"olites wake carefully in place of th"
4707778,427546,"O",115575.46,"1998-07-30","5-LOW","Clerk#000009881",0,"packages! carefully final requ"
4707810,1206997,"O",40923.51,"1998-05-03","2-HIGH","Clerk#000002979",0,"nding dependencies. furiously even accounts cajole. furiously re"
4707872,532663,"O",251437.78,"1998-04-08","2-HIGH","Clerk#000000648",0,"intain according to the carefully bold packages. blithely fin"
4707907,116459,"O",80439.07,"1998-02-01","2-HIGH","Clerk#000008669",0,"its are blithely. blithely"
4707909,41581,"O",179909.47,"1998-05-23","2-HIGH","Clerk#000007199",0,"courts sleep pending, regula"
4707970,1382318,"O",211136.35,"1998-01-03","5-LOW","Clerk#000000230",0,"l ideas. regular pinto beans cajole"
4707971,613165,"O",94026.97,"1998-06-26","2-HIGH","Clerk#000000701",0,"ly express dependencies. fluffily silent pinto "
4708035,262760,"O",62163.88,"1998-01-09","5-LOW","Clerk#000006298",0,"ly final deposits; slyly "
4708257,1140373,"O",186226.89,"1998-01-30","1-URGENT","Clerk#000007100",0,"ular accounts nag. blithely regular theodolit"
4708324,1440460,"O",179650.57,"1998-03-29","1-URGENT","Clerk#000002874",0,"regular, silent pinto beans. careful theodoli"
4708356,345664,"O",87814.62,"1998-02-12","4-NOT SPECIFIED","Clerk#000005498",0,"according to the always brave a"
4708390,486256,"O",231020.42,"1998-03-13","1-URGENT","Clerk#000002956",0,"uests. regular requests about the slyly pending deposits are along "
4708421,910027,"O",261097.51,"1998-04-18","5-LOW","Clerk#000000149",0," even ideas boost. carefully regular ideas serve. fluffily bol"
4708480,12581,"O",165691.37,"1998-05-10","3-MEDIUM","Clerk#000005866",0,"ncies affix requests. regular requests thrash quickly "
4708580,588157,"O",312604.44,"1998-02-14","4-NOT SPECIFIED","Clerk#000000151",0,"blithely according to the instructions. express, expres"
4708583,166678,"O",185791.99,"1998-06-21","1-URGENT","Clerk#000006157",0,"es. express foxes abou"
4708641,1362493,"O",75583.32,"1998-05-12","4-NOT SPECIFIED","Clerk#000000741",0,"ronic dependencies haggle carefully ironic account"
4708646,961694,"O",179099.72,"1998-06-07","5-LOW","Clerk#000004958",0,"ironic accounts cajole blithely among the carefully final packages. iron"
4708678,223723,"O",240108.47,"1998-04-26","4-NOT SPECIFIED","Clerk#000004317",0,"ccounts cajole sometimes ironic requests. quickly final packages sleep slyly a"
4708710,757996,"O",141469.38,"1998-02-03","1-URGENT","Clerk#000001173",0,"s use fluffily. carefully regular packages wake"
4708739,486673,"O",83398.07,"1998-07-03","2-HIGH","Clerk#000001681",0,"ress furiously blithely final instructions. pending dolphins maintain. re"
4708773,958225,"O",35556.50,"1998-01-28","5-LOW","Clerk#000007524",0,"gular accounts. caref"
4708803,1374646,"O",177631.99,"1998-07-06","4-NOT SPECIFIED","Clerk#000009258",0,"structions are quickly a"
4708871,1008826,"O",173256.84,"1998-02-24","1-URGENT","Clerk#000000338",0,"ly even theodolites use quickly in place of the slyly even platelet"
4708929,460754,"O",66173.17,"1998-01-13","1-URGENT","Clerk#000005048",0,"c foxes nag. carefully silent packages against the boldly silen"
4708934,1354577,"O",131141.13,"1998-07-17","4-NOT SPECIFIED","Clerk#000005049",0,"at the regular excuses boost slyly about the furiously spec"
4709028,754894,"O",214408.41,"1998-06-09","4-NOT SPECIFIED","Clerk#000008804",0,"efully bold instructions among the slyly silent ideas sleep c"
4709057,1177399,"O",304886.54,"1998-02-10","4-NOT SPECIFIED","Clerk#000001311",0," slyly regular pinto bea"
4709063,833654,"O",100547.35,"1998-05-24","1-URGENT","Clerk#000007269",0," the final ideas sleep blithely express dolphins. expre"
4709088,1216219,"O",177420.05,"1998-06-06","4-NOT SPECIFIED","Clerk#000006126",0,"y furiously final deposits? slyly ir"
4709154,1080838,"O",177546.46,"1998-02-08","3-MEDIUM","Clerk#000007477",0,"hall haggle above the furious"
4709156,412982,"O",120696.99,"1998-07-12","2-HIGH","Clerk#000009052",0,"blithely about the furiously unusual deposits. slyly express ideas cajole "
4709250,1105507,"O",269341.37,"1998-06-24","4-NOT SPECIFIED","Clerk#000006487",0,"fily regular, thin pinto "
4709255,1427335,"O",79478.53,"1998-05-24","5-LOW","Clerk#000003831",0,"ptotes grow blithely ironic, unusual theodolites. quickly regula"
4709348,535913,"O",166379.04,"1998-07-18","2-HIGH","Clerk#000003394",0," carefully regular deposits haggle along the quickly sil"
4709376,1416772,"O",85724.23,"1998-07-23","1-URGENT","Clerk#000006746",0,"ar, furious ideas wake slyly against t"
4709408,943277,"O",208003.29,"1998-05-03","4-NOT SPECIFIED","Clerk#000002196",0," slyly pending real"
4709510,1492265,"O",60681.63,"1998-03-29","1-URGENT","Clerk#000002723",0,"uests are. blithely regular instructions except the pending, reg"
4709542,225055,"O",252909.86,"1998-02-23","4-NOT SPECIFIED","Clerk#000008488",0,"e. blithely express packages h"
4709570,1090043,"O",136560.41,"1998-04-13","4-NOT SPECIFIED","Clerk#000007478",0,"ring deposits along the fluffily ruthless ideas wake slyly"
4709600,1398820,"O",334281.62,"1998-02-02","4-NOT SPECIFIED","Clerk#000003697",0,"express dolphins. furiously careful packages hagg"
4709604,1008343,"O",208358.98,"1998-02-07","2-HIGH","Clerk#000005527",0,"slyly ironic deposits. fur"
4709606,621076,"O",151040.90,"1998-08-01","3-MEDIUM","Clerk#000006513",0,"ons wake blithely. excu"
4709607,1398791,"O",282808.85,"1998-06-16","5-LOW","Clerk#000008730",0,"furiously platelets. blithel"
4709638,1399738,"O",251952.05,"1998-04-04","4-NOT SPECIFIED","Clerk#000002844",0,"es. carefully speci"
4709667,961280,"O",168644.03,"1998-07-18","3-MEDIUM","Clerk#000009214",0,"ending theodolites use c"
4709671,198193,"O",50985.25,"1998-07-15","1-URGENT","Clerk#000006913",0,"yly fluffy ideas. blithely thin fo"
4709697,637928,"O",73421.83,"1998-02-04","4-NOT SPECIFIED","Clerk#000008799",0,"hely pending packages. blithely pending foxes ha"
4709728,1128568,"O",147674.38,"1998-02-20","2-HIGH","Clerk#000001956",0,"efully; unusual, even packages haggle acr"
4709765,244721,"O",46368.70,"1998-07-10","4-NOT SPECIFIED","Clerk#000001350",0,"unusual foxes along the blithely regu"
4709792,1026812,"O",70563.66,"1998-02-03","2-HIGH","Clerk#000004621",0,"s across the platelets sle"
4709890,1160198,"O",219922.07,"1998-02-24","5-LOW","Clerk#000001944",0,"the quickly ironic foxes. blithely final reque"
4709921,224722,"O",118770.00,"1998-04-04","4-NOT SPECIFIED","Clerk#000003221",0,"ut the slyly silent accounts. requests use along the slyl"
4710113,1145815,"O",67040.09,"1998-03-01","3-MEDIUM","Clerk#000005202",0,"n requests sleep. quickly silent foxes sleep b"
4710149,21965,"O",49602.46,"1998-01-18","1-URGENT","Clerk#000006556",0,"carefully pending requests. deposits boost "
4710212,1289647,"O",55551.43,"1998-01-22","4-NOT SPECIFIED","Clerk#000009866",0,"en asymptotes. regular instructions about the slyly unusual th"
4710213,73745,"O",310854.25,"1998-04-02","1-URGENT","Clerk#000001123",0," even platelets hinder quic"
4710242,572260,"O",9798.61,"1998-02-24","1-URGENT","Clerk#000003085",0,"usly pending deposits. blithely regular accounts are accordin"
4710368,533651,"O",261630.44,"1998-04-14","5-LOW","Clerk#000010000",0,"he furiously ironic instructions solve after the "
4710374,1348222,"O",131387.19,"1998-04-02","3-MEDIUM","Clerk#000002215",0,"pecial packages sleep slyly. regular, pending pinto beans behind t"
4710403,1251494,"O",185818.28,"1998-03-17","2-HIGH","Clerk#000002495",0,"rts; regular, ironic foxes are furiously. blithely final Tires"
4710628,886906,"O",293993.45,"1998-05-14","5-LOW","Clerk#000000124",0,"cuses integrate slyly unusual, ironic accounts; dolphins up the slyly even"
4710631,748354,"O",282459.57,"1998-06-03","1-URGENT","Clerk#000001580",0,"ly regular deposits sleep carefully alongside of the blithely even r"
4710658,549841,"O",75509.34,"1998-05-03","4-NOT SPECIFIED","Clerk#000001119",0," the slyly special instructions. regularly"
4710692,1360609,"O",192702.83,"1998-07-17","5-LOW","Clerk#000001144",0,"es nag slyly blithely special packages. fluffy theodolites a"
4710695,1414804,"O",1967.65,"1998-02-18","4-NOT SPECIFIED","Clerk#000000494",0,"s are furiously fluffily regular deposits? closely unusual requ"
4710725,975526,"O",231549.26,"1998-07-01","3-MEDIUM","Clerk#000003084",0,"uriously regular foxes poach blithely amon"
4710785,160675,"O",306393.04,"1998-05-30","4-NOT SPECIFIED","Clerk#000003064",0,"endencies integrate slyly above the slowly "
4710789,1159687,"O",238847.96,"1998-07-07","5-LOW","Clerk#000001238",0,"y bold instructions affix. furiously special instructions sleep stealthily abo"
4710817,941599,"O",79418.28,"1998-04-09","2-HIGH","Clerk#000008569",0,"s. carefully ironic accounts print slyly permanent pinto beans. express, ir"
4710854,992555,"O",282304.00,"1998-03-20","4-NOT SPECIFIED","Clerk#000006064",0,"s. pending ideas above the regular theodolites use fluffily under the slyly "
4710913,563032,"O",54731.49,"1998-06-09","1-URGENT","Clerk#000005218",0,"aggle slyly packages. silent instruct"
4710944,1189888,"O",242826.01,"1998-04-12","5-LOW","Clerk#000000654",0,"hely. slyly special a"
4710978,1240391,"O",328684.96,"1998-07-02","5-LOW","Clerk#000004279",0,"sias cajole quickly final theodolites. packages slee"
4710983,1309514,"O",60647.49,"1998-04-11","4-NOT SPECIFIED","Clerk#000002419",0,"deas. quietly special requests haggle blithely. spe"
4711009,333887,"O",137642.06,"1998-05-10","5-LOW","Clerk#000000267",0,"uickly after the slyly regular pinto beans-- furiously final "
4711045,657340,"O",193738.15,"1998-05-08","4-NOT SPECIFIED","Clerk#000005322",0,"idly blithely regular somas! furiously regular deposits across the d"
4711109,136837,"O",67158.26,"1998-05-21","4-NOT SPECIFIED","Clerk#000005024",0," regularly. evenly regular ideas wake car"
4711141,1102253,"O",265089.99,"1998-05-29","4-NOT SPECIFIED","Clerk#000004784",0,"n pains sleep blithely final foxes. packages detect furiously dogge"
4711238,544030,"O",76153.77,"1998-05-25","4-NOT SPECIFIED","Clerk#000003522",0,"ly final requests with the final dependencies shall have to los"
4711364,241483,"O",130352.29,"1998-02-11","2-HIGH","Clerk#000005269",0,"nst the blithely final courts. carefully silent pinto "
4711392,654061,"O",91382.00,"1998-07-24","5-LOW","Clerk#000008134",0,"sly. packages boost blithely even foxes. quickly re"
4711397,279493,"O",250521.61,"1998-01-09","3-MEDIUM","Clerk#000004315",0,"lithely after the excuses. carefu"
4711586,1341250,"O",22412.40,"1998-07-20","2-HIGH","Clerk#000006624",0," play regular, regular theodolites. final instructio"
4711648,1006153,"O",356877.96,"1998-02-22","4-NOT SPECIFIED","Clerk#000001295",0,"nding requests are furiously even theodolites? blithe"
49098596,1394230,"O",219394.33,"1998-01-13","1-URGENT","Clerk#000006179",0,"platelets use blithely along the silently bold fo"
49098628,706424,"O",65951.49,"1998-07-05","4-NOT SPECIFIED","Clerk#000006998",0,"es. final, final re"
49098661,1004605,"O",197562.47,"1998-03-20","4-NOT SPECIFIED","Clerk#000002935",0,"fter the final idea"
49098884,620368,"O",69130.90,"1998-01-06","1-URGENT","Clerk#000001151",0," pinto beans. doggedly"
49099008,202682,"O",127468.59,"1998-02-19","2-HIGH","Clerk#000008957",0,"dolites. ironic deposits x-ray carefully. care"
49099009,1467268,"O",177245.46,"1998-02-25","5-LOW","Clerk#000003689",0,"nce the carefully regu"
49099040,1267693,"O",208293.62,"1998-06-08","2-HIGH","Clerk#000003999",0,"lithely bold dependenci"
49099072,625019,"O",16566.53,"1998-03-01","4-NOT SPECIFIED","Clerk#000009814",0,"throughout the fluffily regular a"
49099074,440021,"O",234517.07,"1998-07-02","2-HIGH","Clerk#000007822",0,"ions cajole across the fluffily e"
49099106,738937,"O",288311.94,"1998-06-04","3-MEDIUM","Clerk#000009449",0,"he packages sleep after the quickly regular packages. carefully "
49099142,1062814,"O",224411.88,"1998-06-16","4-NOT SPECIFIED","Clerk#000002176",0,"leep furiously alongside of the theodolites. evenly regular m"
49099205,1450495,"O",94458.58,"1998-06-20","4-NOT SPECIFIED","Clerk#000004874",0,"e the slyly bold accounts sleep unti"
49099206,440359,"O",95343.05,"1998-03-30","3-MEDIUM","Clerk#000004934",0,"kly pending forges wake idea"
49099232,498184,"O",207491.84,"1998-02-14","3-MEDIUM","Clerk#000006689",0,"thely bold accounts use furiously. final, ironic acco"
49099268,276790,"O",65106.41,"1998-05-19","5-LOW","Clerk#000009585",0,"tions could haggle about the regular foxes. blithely i"
49099334,1011253,"O",9418.49,"1998-05-22","5-LOW","Clerk#000005185",0,". blithely silent deposits wake. slowly regu"
49099335,1114016,"O",231853.51,"1998-03-25","5-LOW","Clerk#000008303",0,"ts according to the ideas serve slyly silent packages. accounts cajole fu"
49099360,256742,"O",170538.61,"1998-07-19","3-MEDIUM","Clerk#000005212",0,"ic foxes cajole carefully quickly regul"
49099424,1139056,"O",219694.98,"1998-04-17","3-MEDIUM","Clerk#000004009",0,"ructions sleep slyly? escapades haggle blithely along the excuses. even inst"
49099429,138070,"O",156318.44,"1998-05-20","4-NOT SPECIFIED","Clerk#000007024",0," regular dolphins doze according to the ironic, express asymptotes. blithely"
49099652,706991,"O",275164.83,"1998-07-30","3-MEDIUM","Clerk#000005059",0,"slyly across the pending ideas. closely bold accounts sleep al"
49099655,914707,"O",182538.12,"1998-06-18","5-LOW","Clerk#000003266",0,"e carefully across the furiously "
49099750,1104508,"O",185293.17,"1998-07-13","3-MEDIUM","Clerk#000004488",0,"fully thin packages"
49099781,429368,"O",157096.66,"1998-03-09","1-URGENT","Clerk#000001012",0," carefully regular, regular requests. requests haggle f"
49099783,570127,"O",234382.45,"1998-06-25","4-NOT SPECIFIED","Clerk#000003630",0,"osits use blithely after the carefully s"
49099872,146524,"O",33000.78,"1998-04-05","3-MEDIUM","Clerk#000001901",0,"hithout the blithely bold pack"
49099905,644794,"O",260897.48,"1998-04-03","1-URGENT","Clerk#000007809",0,"e after the special deposits. never re"
49099908,393454,"O",152512.12,"1998-04-08","1-URGENT","Clerk#000008860",0," pending dependencies wake pending excuses. requ"
49099973,1246300,"O",142929.34,"1998-05-11","3-MEDIUM","Clerk#000004565",0,"thely ironic ideas use against the unusual, regular accounts. care"
49099974,541333,"O",267384.22,"1998-04-23","2-HIGH","Clerk#000004042",0,"riously carefully regular ideas. furiously unusual accounts haggle blithel"
49100005,1260082,"O",153805.79,"1998-01-10","2-HIGH","Clerk#000004692",0,"onic packages alongside "
49100033,924253,"O",348823.74,"1998-07-12","2-HIGH","Clerk#000009646",0,"ies boost past the unu"
49100034,1388599,"O",172734.29,"1998-07-12","4-NOT SPECIFIED","Clerk#000009997",0," upon the carefully even packages haggle blithely above the final, unusua"
49100071,327140,"O",273604.27,"1998-07-16","3-MEDIUM","Clerk#000009763",0,"instructions. deposits gr"
49100100,1234672,"O",136658.07,"1998-03-15","2-HIGH","Clerk#000003931",0,"s across the carefully ironic asymptotes sleep s"
49100199,1362773,"O",67831.92,"1998-02-24","2-HIGH","Clerk#000002773",0,"symptotes around the furiously re"
49100230,991718,"O",189640.40,"1998-05-06","2-HIGH","Clerk#000003161",0,"nal pinto beans are after the ironic instructions."
49100263,72934,"O",237545.08,"1998-01-06","1-URGENT","Clerk#000006389",0,"from the furiously final platelets. enticingly sp"
49100291,1009666,"O",190413.89,"1998-05-10","1-URGENT","Clerk#000006532",0,"regular platelets use blithely instead of the sl"
49100294,191971,"O",143021.17,"1998-04-02","2-HIGH","Clerk#000006554",0,"e carefully even deposits. slyly unusual dolphins eat furiously specia"
49100326,602369,"O",42549.47,"1998-02-16","4-NOT SPECIFIED","Clerk#000001954",0," asymptotes. regular, idle forges cajole unusual requests? furiou"
49100454,323809,"O",287089.43,"1998-01-06","2-HIGH","Clerk#000001392",0,"nt frays wake carefully final excuses. finally regular a"
49100512,631606,"O",51150.13,"1998-03-21","1-URGENT","Clerk#000003180",0,"y above the carefully regu"
49100517,619999,"O",75888.45,"1998-07-31","2-HIGH","Clerk#000009496",0,"etween the carefully bold theodolite"
49100519,354311,"O",55297.86,"1998-02-13","4-NOT SPECIFIED","Clerk#000003389",0,"y blithely final asymptotes. always express theodo"
49100545,120155,"O",272813.13,"1998-05-13","5-LOW","Clerk#000005511",0,"cies may serve. dependencies doze slyly. blithely regular"
49100581,1365500,"O",28801.71,"1998-04-25","1-URGENT","Clerk#000008766",0,"ncies wake fluffily of the furiously regular requests."
49100612,308920,"O",216495.95,"1998-02-05","4-NOT SPECIFIED","Clerk#000000836",0,"lar, thin dependencies! furiously ir"
49100736,956560,"O",14105.46,"1998-05-05","1-URGENT","Clerk#000004162",0,"kly. accounts are. regular, ir"
49100738,1265491,"O",338119.36,"1998-03-21","3-MEDIUM","Clerk#000005269",0,"mong the pending accounts sleep around the requests. even, unusual "
49100902,1167271,"O",308297.15,"1998-01-18","5-LOW","Clerk#000001455",0," regular deposits. express deposits across the pinto bean"
49100933,1228534,"O",42499.95,"1998-02-06","2-HIGH","Clerk#000002387",0,"furiously express pin"
49100960,1216814,"O",169674.88,"1998-05-12","3-MEDIUM","Clerk#000000594",0,"ccounts! slyly special "
49101091,1030579,"O",122838.89,"1998-04-28","2-HIGH","Clerk#000003518",0,"r the ironic theodo"
49101188,561989,"O",226076.00,"1998-06-04","4-NOT SPECIFIED","Clerk#000008511",0,"iously even deposits. blithely pending asym"
49101190,319658,"O",83048.83,"1998-04-25","3-MEDIUM","Clerk#000008824",0,"ackages haggle quick"
49101222,719140,"O",253740.91,"1998-06-23","1-URGENT","Clerk#000000082",0,"dolites. fluffily regular accounts haggle furio"
49101249,1239566,"O",275261.34,"1998-06-22","3-MEDIUM","Clerk#000002678",0," even instructions. carefully thin "
49101251,28348,"O",209205.80,"1998-03-24","3-MEDIUM","Clerk#000004362",0,"accounts. furiously unusual accounts across the bold br"
49101252,916174,"O",61951.98,"1998-02-18","1-URGENT","Clerk#000002078",0,"sleep about the slyly final theodolites. fluffily "
49101281,717025,"O",207086.36,"1998-01-23","2-HIGH","Clerk#000008197",0,"ly excuses. instructio"
49101282,19927,"O",65549.39,"1998-01-09","5-LOW","Clerk#000009385",0,"ctions are slyly. courts haggle about the quickly pendin"
49101285,331957,"O",131733.57,"1998-06-15","3-MEDIUM","Clerk#000001426",0,"kly carefully regular packages. quickly bold pinto b"
49101287,1277833,"O",114278.94,"1998-06-27","2-HIGH","Clerk#000008562",0,"ts haggle blithely after the ironi"
49101348,1243975,"O",48231.74,"1998-03-11","4-NOT SPECIFIED","Clerk#000002394",0,"atelets. fluffily special deposits haggle carefully. pending"
49101376,713459,"O",67800.86,"1998-04-21","3-MEDIUM","Clerk#000004562",0,"eposits are alongside of the express pinto beans. slyly ir"
49101383,6998,"O",261898.27,"1998-05-18","3-MEDIUM","Clerk#000007576",0,"ts. blithely final r"
49101440,610763,"O",81419.07,"1998-06-08","1-URGENT","Clerk#000000517",0,"ar dinos among the furiously ironic requests wake furio"
49101504,1239014,"O",79319.92,"1998-07-27","1-URGENT","Clerk#000006222",0,"al accounts above the regular, bold pinto beans haggle blithely ironic pl"
49101511,1019548,"O",154661.91,"1998-01-28","1-URGENT","Clerk#000001162",0,"ggle busily. doggedly"
49101542,1164841,"O",92554.38,"1998-03-26","1-URGENT","Clerk#000007650",0," the pinto beans detect blithely expres"
49101571,996305,"O",142121.93,"1998-01-24","5-LOW","Clerk#000005732",0,"ans are furiously beyond the even foxes. slyly even theodolites haggl"
49101600,273781,"O",52040.10,"1998-03-19","3-MEDIUM","Clerk#000007966",0,"g pinto beans; packages do wake. bold accounts above the furious"
49101639,1174423,"O",46638.03,"1998-03-21","3-MEDIUM","Clerk#000004329",0," instructions. caref"
49101702,1381217,"O",145172.05,"1998-05-07","2-HIGH","Clerk#000008132",0," accounts cajole fluffily ironic epitaphs. furiousl"
