"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
44286630,1437887,"O",317559.25,"1997-06-01","5-LOW","Clerk#000004346",0,"sublate. furiously regular accounts boost a"
44286663,493280,"O",63446.45,"1997-04-17","1-URGENT","Clerk#000000444",0,"ns will have to are"
44286688,54641,"O",214266.97,"1997-06-17","1-URGENT","Clerk#000000668",0,"ts. deposits wake furiously unusual requests."
44286694,460666,"O",195177.18,"1997-07-15","5-LOW","Clerk#000009960",0,"pecial, ironic deposits are furiously above the carefully special deposits. "
44286722,796192,"O",50736.01,"1997-07-16","2-HIGH","Clerk#000007276",0,"ronic requests are express instructions. "
44286754,553808,"O",164711.63,"1997-02-02","4-NOT SPECIFIED","Clerk#000008989",0,"ut the furiously unusual packages. quickly ironic e"
44286757,50273,"O",162244.67,"1997-10-11","5-LOW","Clerk#000003714",0,"thely above the carefully special requests: bl"
44286759,830878,"O",255904.06,"1997-04-27","1-URGENT","Clerk#000007509",0," use fluffily. slyly silent accounts"
44286784,1059568,"O",278367.07,"1997-06-10","5-LOW","Clerk#000005603",0,"ngside of the blithely sp"
44286816,410351,"O",138191.23,"1997-10-14","2-HIGH","Clerk#000004622",0,"even deposits sleep fluffily furiously special deposits. regular, even p"
44286885,636088,"O",73216.05,"1997-09-05","3-MEDIUM","Clerk#000002362",0,"against the regular, final deposits. quickly bold ideas wake blithel"
44286912,106783,"O",169060.77,"1997-11-15","4-NOT SPECIFIED","Clerk#000003099",0,"icing, ironic deposits about the final requests nag furiously f"
44286913,684595,"O",79475.50,"1997-11-02","3-MEDIUM","Clerk#000004877",0,"sts. furiously regular courts must haggle fluffily carefully unusual a"
44286915,781049,"O",34642.27,"1997-02-06","1-URGENT","Clerk#000007905",0," furiously. unusual packages cajole against"
44286916,576076,"O",40040.61,"1997-01-18","3-MEDIUM","Clerk#000002036",0,"ithely special requests. slyly even sauternes are fluffily slyly spec"
41686215,379513,"O",41632.10,"1997-02-14","5-LOW","Clerk#000007573",0,"sly express accounts sleep furiously blithely pending courts. quickly b"
41686274,314701,"O",155228.45,"1997-12-26","5-LOW","Clerk#000008003",0,"ly express requests. regular foxes wake alongside of the brave, u"
41686307,306056,"O",19137.86,"1997-10-19","3-MEDIUM","Clerk#000004433",0," slyly special foxes may are"
41686407,573347,"O",391885.29,"1997-10-25","3-MEDIUM","Clerk#000001410",0,"y even requests around the ir"
41686468,1087954,"O",60476.22,"1997-07-01","5-LOW","Clerk#000003042",0,"xcuses. carefully even account"
41686533,554351,"O",104896.76,"1997-06-08","2-HIGH","Clerk#000005988",0,"arefully regular frets integrate slyly carefully express re"
41686561,265468,"O",306580.93,"1997-04-04","1-URGENT","Clerk#000009772",0,"s. carefully ironic "
41686597,83252,"O",83781.08,"1997-06-21","2-HIGH","Clerk#000006694",0,"aggle furiously along the final, bold packages. ideas agains"
41686624,158887,"O",232683.74,"1997-03-14","1-URGENT","Clerk#000008638",0," even foxes might boost among t"
41686662,1341701,"O",174126.34,"1997-06-02","5-LOW","Clerk#000006685",0,"ts sleep carefully. pending ideas along t"
41686693,1491031,"O",176874.13,"1997-12-16","4-NOT SPECIFIED","Clerk#000006395",0,"hely bold requests. furiously pending accounts use carefu"
41686720,301849,"O",28504.71,"1997-02-03","1-URGENT","Clerk#000005856",0,"rts are furiously regular accounts. furiously "
41686726,745088,"O",185520.59,"1997-01-29","4-NOT SPECIFIED","Clerk#000003630",0," furiously express deposits boost between the slyly unusual deposits. careful"
41686727,681769,"O",163289.97,"1997-01-28","5-LOW","Clerk#000003315",0,"uests play furiously "
41686753,11719,"O",151963.13,"1997-07-13","1-URGENT","Clerk#000003247",0," foxes sublate about the quickly bold requests. quickly pending hockey pl"
41686786,557456,"O",259594.35,"1997-04-10","2-HIGH","Clerk#000008350",0,"xpress epitaphs. fur"
41686816,848908,"O",128688.73,"1997-02-15","2-HIGH","Clerk#000004345",0,"uriously final platelets"
41686887,1333481,"O",152655.51,"1997-01-25","1-URGENT","Clerk#000005323",0,"nos. blithely thin accounts use f"
41686913,1089181,"O",210881.13,"1997-11-16","5-LOW","Clerk#000008668",0,"ges sleep blithely blithely bold ins"
41686914,1362481,"O",153411.45,"1997-05-24","4-NOT SPECIFIED","Clerk#000004185",0,"uests x-ray carefully-- furiously final asymptotes haggle. furiously unu"
41686917,723767,"O",154613.30,"1997-09-09","1-URGENT","Clerk#000001190",0,"ites detect slyly above the slyly special accounts? furious"
41686944,347428,"O",243322.04,"1997-05-02","1-URGENT","Clerk#000001548",0,"ctions boost carefully along the ironic requests. unusual, e"
41686977,708920,"O",235932.34,"1997-09-12","3-MEDIUM","Clerk#000005967",0," nag: regular asymptotes detect quickly along the"
41686979,578752,"O",226165.55,"1997-10-21","1-URGENT","Clerk#000000661",0,"counts. furiously careful sauternes mold slyly along the "
41687008,377042,"O",36514.07,"1997-07-23","5-LOW","Clerk#000004506",0," unusual excuses. slyly bold theodolites across the quickly even pac"
41687009,934613,"O",203973.62,"1997-03-07","1-URGENT","Clerk#000009410",0," regular requests. carefully ironic foxes are "
41687042,340648,"O",69195.13,"1997-11-28","5-LOW","Clerk#000005471",0," furiously unusual accounts doubt c"
41687143,261619,"O",198856.90,"1997-08-03","3-MEDIUM","Clerk#000000094",0,"according to the fluffily pending accounts. theodolites "
41687232,986714,"O",39091.25,"1997-07-26","1-URGENT","Clerk#000009799",0,"ly regular excuses. ironic requests cajole. carefully special cou"
41687265,301156,"O",153647.29,"1997-05-26","4-NOT SPECIFIED","Clerk#000003437",0,"y even accounts sleep blithely. special "
41687302,1065572,"O",87151.50,"1997-09-28","2-HIGH","Clerk#000001577",0,"across the even dependencies. slyly ironic accounts haggle. deposits"
41687365,324187,"O",236330.46,"1997-10-22","5-LOW","Clerk#000005910",0,"pecial accounts. pains are. packages sleep according to the sly"
41687396,1302778,"O",252131.57,"1997-03-10","4-NOT SPECIFIED","Clerk#000008789",0,"hely special requests. furiously final plat"
41687426,1477720,"O",266110.95,"1997-09-22","2-HIGH","Clerk#000004724",0,"aggle furiously across the flu"
41687521,895477,"O",102279.36,"1997-02-01","2-HIGH","Clerk#000007110",0,"ts. silent, even foxes are carefully. fluffily ironic accounts haggle bl"
41687527,594025,"O",243257.88,"1997-01-19","1-URGENT","Clerk#000002312",0,"hinly regularly even pinto beans. quickly ex"
41687554,1243051,"O",264093.48,"1997-05-01","5-LOW","Clerk#000008207",0," haggle. slyly final excuses haggle carefully express plate"
41687586,1251223,"O",189443.18,"1997-04-11","1-URGENT","Clerk#000009303",0,"final foxes. furiously express deposits nod blithely. quickly special pack"
41687618,298939,"O",144254.45,"1997-07-02","2-HIGH","Clerk#000003721",0,"regular braids wake quietly above the blithe, "
41687681,657505,"O",126454.52,"1997-07-15","3-MEDIUM","Clerk#000005746",0,"ges could cajole evenly. ironic, special courts sleep qu"
41687714,1042154,"O",133408.00,"1997-06-17","1-URGENT","Clerk#000007815",0,"packages use above "
41687715,1479652,"O",121403.22,"1997-03-25","3-MEDIUM","Clerk#000009434",0,"refully final deposits thrash; excuses are blithely above the slyly final "
41687717,554056,"O",83178.22,"1997-08-09","4-NOT SPECIFIED","Clerk#000001941",0,"blithely bold deposits. f"
41687751,1357565,"O",65413.97,"1997-09-17","2-HIGH","Clerk#000003851",0,"cial deposits grow carefully daring pinto beans. ex"
41687811,951553,"O",328393.17,"1997-09-16","3-MEDIUM","Clerk#000007408",0,". sheaves haggle ironically courts. slyly express depo"
41687846,1067815,"O",32981.36,"1997-09-15","4-NOT SPECIFIED","Clerk#000008742",0,"slyly ironic requests haggle slyly arou"
41687876,68945,"O",295038.97,"1997-07-24","1-URGENT","Clerk#000001880",0," use blithely fluffy, permanent pearls. blithely sly platelets boo"
41687906,55079,"O",260588.34,"1997-08-14","1-URGENT","Clerk#000001700",0,"yly special ideas cajole. sly"
41687909,1153861,"O",17467.47,"1997-12-26","2-HIGH","Clerk#000007507",0,"deposits? regular, silent ideas"
41687940,1066792,"O",162112.97,"1997-07-29","4-NOT SPECIFIED","Clerk#000001973",0,"tructions haggle fluffily according to the b"
41687969,458239,"O",106291.73,"1997-03-16","4-NOT SPECIFIED","Clerk#000003876",0,"g the quickly regular accou"
41687970,598492,"O",56764.85,"1997-12-19","1-URGENT","Clerk#000002781",0,"d dependencies cajole carefully above the bli"
41687973,11554,"O",220173.81,"1997-03-10","4-NOT SPECIFIED","Clerk#000006015",0,"ct quickly. instructions haggle."
41687974,681826,"O",245121.69,"1997-07-21","3-MEDIUM","Clerk#000008913",0,"ly unusual packages"
41688003,75722,"O",135900.39,"1997-08-09","3-MEDIUM","Clerk#000002088",0,"usual courts sleep furiously. excuses are furiously among"
41688004,652027,"O",172265.76,"1997-01-20","4-NOT SPECIFIED","Clerk#000007447",0,"ts. furiously even accounts boost above the evenly regular platelets."
41688005,1092511,"O",352280.90,"1997-10-14","4-NOT SPECIFIED","Clerk#000007766",0,"its nag quickly above the fluffily special"
41688007,116476,"O",273700.03,"1997-12-12","3-MEDIUM","Clerk#000008101",0,"deas. daringly even requests after the slyly ironic ideas nag slow "
41688038,1219252,"O",19121.58,"1997-11-22","2-HIGH","Clerk#000001904",0,"nding deposits. final foxes m"
41688133,691252,"O",46046.91,"1997-06-01","5-LOW","Clerk#000000192",0,"le blithely beneath the platelets. idly ironic a"
41688135,690175,"O",161763.84,"1997-08-30","1-URGENT","Clerk#000001633",0,"y ironic foxes. quickly ironic pinto beans use furi"
41688198,729364,"O",25515.96,"1997-12-09","3-MEDIUM","Clerk#000006967",0,"ites. slyly final deposits dazzle qu"
41688259,46135,"O",62977.50,"1997-03-30","2-HIGH","Clerk#000006365",0,"ges haggle ironic orbits. express accounts are a"
41688262,944518,"O",242903.97,"1997-03-20","4-NOT SPECIFIED","Clerk#000001601",0,"ly alongside of the unusual pinto beans. ac"
41688294,451139,"O",86216.00,"1997-12-15","1-URGENT","Clerk#000002178",0,"riously special platelets snooze ironi"
41688320,1138262,"O",83862.92,"1997-04-12","3-MEDIUM","Clerk#000001696",0,"structions boost blithely across the slyly unusual requests. slyly fin"
41688387,47086,"O",87748.51,"1997-06-04","4-NOT SPECIFIED","Clerk#000005936",0,"ages cajole closely. furi"
41688418,828757,"O",203945.84,"1997-12-24","1-URGENT","Clerk#000000802",0,"ts. slyly final ideas according to the slyly unusual braids haggle at the b"
41688419,1388570,"O",163834.00,"1997-12-26","1-URGENT","Clerk#000007507",0,"atelets! furiously express packages nag furiously. pen"
41688450,769241,"O",192086.65,"1997-09-19","4-NOT SPECIFIED","Clerk#000003285",0,"ntly ironic pinto beans sleep carefully. bl"
41688453,901375,"O",61004.41,"1997-08-12","3-MEDIUM","Clerk#000001860",0," busy theodolites! furiously ironic accounts across the de"
41688454,897535,"O",22178.61,"1997-03-27","2-HIGH","Clerk#000000301",0,"lar theodolites. blithely even theodo"
41688544,98896,"O",131865.38,"1997-01-24","4-NOT SPECIFIED","Clerk#000007523",0," around the quickly final "
41688679,706942,"O",160571.91,"1997-06-24","4-NOT SPECIFIED","Clerk#000008925",0,"into beans. slyly pendin"
41688709,1036247,"O",86787.21,"1997-06-08","5-LOW","Clerk#000008041",0,"ainments haggle carefully blithely silent packages. carefully pending theodo"
41688738,1393426,"O",213463.46,"1997-08-15","1-URGENT","Clerk#000002349",0,"ithely closely special packages. special, sil"
41688741,70468,"O",36277.87,"1997-05-18","5-LOW","Clerk#000003000",0,"carefully among the carefully u"
41688769,111548,"O",394756.42,"1997-04-03","3-MEDIUM","Clerk#000000592",0,"xpress accounts. express, regular packages x-ray slyly carefully final ex"
41688775,562985,"O",73937.59,"1997-11-19","5-LOW","Clerk#000000826",0,"lessly fluffily pending requests. carefully even packages us"
41688838,296099,"O",26886.35,"1997-01-10","1-URGENT","Clerk#000001887",0,"he slyly pending requests nag carefully according to the blithely regul"
41688901,1494196,"O",100945.69,"1997-03-27","4-NOT SPECIFIED","Clerk#000004041",0,"osits are thinly bold platelet"
41688929,64642,"O",165186.17,"1997-08-10","2-HIGH","Clerk#000001120",0,"ccounts? final, even requests use. expre"
41688930,434045,"O",15806.52,"1997-05-09","5-LOW","Clerk#000007743",0,"nstructions. slyly final instructions "
41688931,486974,"O",107012.48,"1997-06-13","4-NOT SPECIFIED","Clerk#000005294",0,"xpress courts sleep above the even requ"
41688995,1042906,"O",30671.21,"1997-04-25","4-NOT SPECIFIED","Clerk#000003046",0," bold pinto beans sleep fluffily slyly ironic dependencie"
41689056,1419743,"O",79846.71,"1997-08-08","3-MEDIUM","Clerk#000003842",0,"among the bold platel"
41689094,999553,"O",52070.09,"1997-01-06","5-LOW","Clerk#000006318",0,"usly final waters would haggle carefully. c"
41689120,274652,"O",131021.52,"1997-05-12","3-MEDIUM","Clerk#000005091",0," against the even f"
41689126,1211816,"O",153210.18,"1997-10-26","1-URGENT","Clerk#000004535",0,"special dugouts wake quickly daringly even "
41689156,1105466,"O",80853.78,"1997-05-16","5-LOW","Clerk#000007435",0,"re slyly blithely regular theodolites"
41689159,974698,"O",251345.28,"1997-06-07","2-HIGH","Clerk#000006025",0,". requests sleep furiously. furiously special deposits cajole regular, ev"
41689186,954365,"O",16259.63,"1997-11-11","5-LOW","Clerk#000006646",0,"iously regular packag"
41689250,921400,"O",302192.52,"1997-09-19","5-LOW","Clerk#000005171",0,"uriously even packages? requests wake according to the unusual requests. "
41689318,721529,"O",32548.85,"1997-03-13","1-URGENT","Clerk#000007930",0,"c dolphins. furiously express accounts sleep carefully pains. theodolites wak"
41689319,727042,"O",242949.13,"1997-06-25","2-HIGH","Clerk#000004063",0,"nusual ideas. final deposits c"
41689347,1260280,"O",223199.20,"1997-04-29","1-URGENT","Clerk#000005843",0,"lets cajole slyly along the daring, special theodolites. bold pack"
41689380,870790,"O",59344.80,"1997-10-17","4-NOT SPECIFIED","Clerk#000007024",0,"pecial packages use finally furiously blithe requests. furio"
41689382,1429951,"O",312098.09,"1997-09-26","4-NOT SPECIFIED","Clerk#000003252",0,"uickly regular requests. quickly special courts be"
41689411,997114,"O",303000.47,"1997-07-29","4-NOT SPECIFIED","Clerk#000007902",0,"yly ironic pinto beans. regular, ironic deposi"
41689413,353918,"O",29730.02,"1997-07-10","1-URGENT","Clerk#000001083",0,"refully bold accounts affix sly"
41689415,956146,"O",127391.81,"1997-05-23","1-URGENT","Clerk#000005223",0,"deposits. theodolites nag fluffily tithes. blithely sl"
41689478,27055,"O",34668.23,"1997-03-11","5-LOW","Clerk#000000377",0,"ironic foxes nag specia"
41689510,756505,"O",90849.65,"1997-09-03","4-NOT SPECIFIED","Clerk#000008001",0,"p silently courts? pinto bea"
41689539,714551,"O",238764.29,"1997-05-01","2-HIGH","Clerk#000001739",0,"ccording to the quickly bold requests haggle furiously fluffily silent packag"
41689570,1227317,"O",48377.71,"1997-01-08","5-LOW","Clerk#000003117",0,"y. carefully even ideas cajole about the ca"
41689602,524431,"O",50292.53,"1997-04-05","2-HIGH","Clerk#000003139",0,"ts wake ironic packages. pending request"
41689635,461225,"O",317711.07,"1997-07-29","4-NOT SPECIFIED","Clerk#000008558",0,"eans lose quickly carefully express accounts. ironically bold pinto beans hag"
41689639,1096967,"O",138125.51,"1997-02-23","4-NOT SPECIFIED","Clerk#000003523",0,"e blithely after the regu"
6560097,772901,"O",147004.42,"1997-04-03","3-MEDIUM","Clerk#000001889",0,"re carefully. slyly iron"
6560101,1413343,"O",12015.29,"1997-06-10","3-MEDIUM","Clerk#000001045",0,"hely deposits. quickly ironic ideas mold quickly against the fluf"
6560128,904885,"O",150370.17,"1997-11-06","2-HIGH","Clerk#000005664",0," pinto beans haggle. packa"
6560132,730060,"O",137718.72,"1997-12-09","3-MEDIUM","Clerk#000004217",0,"jole quickly. slyly ir"
6560135,1188394,"O",118514.19,"1997-12-02","2-HIGH","Clerk#000003572",0," regular pinto beans against the deposits can are slyly slyly special a"
6560166,1179829,"O",282880.95,"1997-10-30","2-HIGH","Clerk#000003985",0,"ngside of the fluffily pending accounts. quickly even dolphins cajole pe"
6560198,734866,"O",208196.38,"1997-08-01","5-LOW","Clerk#000006739",0," instructions! deposits detect"
6560263,1415342,"O",308270.66,"1997-05-05","2-HIGH","Clerk#000001733",0," beans. ironic packages wake. slyly express requests print above "
6560292,283910,"O",53335.11,"1997-04-13","2-HIGH","Clerk#000008125",0,"e asymptotes wake slyly furiously "
6560324,1041379,"O",135148.09,"1997-12-27","1-URGENT","Clerk#000009778",0,"l braids haggle quick ideas-- fluffily express "
6560327,770140,"O",107819.87,"1997-01-19","3-MEDIUM","Clerk#000005073",0," sleep quickly about the furiously final accounts. pendi"
6560384,1269931,"O",85088.21,"1997-08-03","1-URGENT","Clerk#000009630",0,"y bold excuses after the"
6560388,1246249,"O",333573.74,"1997-05-27","5-LOW","Clerk#000001835",0,"uctions engage carefully about the fin"
6560391,584534,"O",288903.66,"1997-05-26","5-LOW","Clerk#000009578",0,"al packages against the blithely b"
6560419,610120,"O",215752.80,"1997-04-06","4-NOT SPECIFIED","Clerk#000005683",0,"es wake requests. furiously bold p"
6560421,653407,"O",286808.25,"1997-06-30","4-NOT SPECIFIED","Clerk#000009724",0,"wake along the closely regular "
6560482,1351367,"O",194250.52,"1997-11-22","4-NOT SPECIFIED","Clerk#000003524",0,"efully unusual pack"
6560483,914431,"O",77866.37,"1997-11-05","4-NOT SPECIFIED","Clerk#000006889",0,"counts. furiously bold packages along the bold, fin"
6560484,1332983,"O",139414.85,"1997-08-07","1-URGENT","Clerk#000009424",0,"eodolites are evenly doggedly final packages. carefull"
6560544,502180,"O",109534.43,"1997-10-11","2-HIGH","Clerk#000000453",0," ironic Tiresias. reg"
6560579,1086781,"O",173226.52,"1997-10-05","5-LOW","Clerk#000002502",0,". express packages mold slyly after the unusual asymptotes. slyly fin"
6560583,241648,"O",96691.15,"1997-12-27","3-MEDIUM","Clerk#000004043",0,"endencies grow slyly slyly regular accounts. blithely busy platelets about the"
6560615,807794,"O",233374.22,"1997-12-10","1-URGENT","Clerk#000001699",0,"lithely regular excuses wake quickly across the pending deposits. unusual ins"
6560645,195184,"O",42192.78,"1997-02-10","4-NOT SPECIFIED","Clerk#000003324",0,"uffily blithely regular dugouts. regular, regular theodolites cajole. in"
6560647,342325,"O",198351.60,"1997-01-08","5-LOW","Clerk#000004987",0,"e quickly along the blithely special accounts. care"
6560679,1090618,"O",241058.99,"1997-03-22","4-NOT SPECIFIED","Clerk#000006646",0,"s. blithely regular deposits dazzle. s"
6560704,11024,"O",25895.60,"1997-02-18","3-MEDIUM","Clerk#000001038",0,"ccounts. slyly express accounts alo"
6560736,374855,"O",168154.67,"1997-01-19","3-MEDIUM","Clerk#000002018",0,"egular deposits haggle along the regular pinto beans. express instructions na"
6560769,1109440,"O",202895.67,"1997-04-30","5-LOW","Clerk#000002189",0,"ccounts haggle furiously! regular accounts kindle slyly unusual requests. pend"
6560773,709468,"O",151244.95,"1997-01-22","1-URGENT","Clerk#000003055",0,"g the ironic theodolites. silent, pending pinto beans across the eve"
6560775,1234810,"O",175607.72,"1997-12-27","3-MEDIUM","Clerk#000002376",0," against the regular, ironic instructions. packages to the fluffily"
6560803,770855,"O",206534.93,"1997-08-20","1-URGENT","Clerk#000006082",0,"e carefully across the slyly regular deposits. ironic th"
6560807,720802,"O",78922.51,"1997-10-05","1-URGENT","Clerk#000003659",0,"packages eat after the slyly ironic instructions. sometimes even foxes across "
6560835,187910,"O",157278.59,"1997-09-05","1-URGENT","Clerk#000003812",0,"ithely busy pinto beans. slyly regular requests doubt. furious"
6560867,1176623,"O",163479.09,"1997-06-27","5-LOW","Clerk#000008840",0," blithely bold platelets? blithely final"
6560870,586787,"O",150461.81,"1997-02-18","1-URGENT","Clerk#000002278",0,"the dolphins use. slyly pendi"
6560896,1396909,"O",130013.16,"1997-02-11","3-MEDIUM","Clerk#000008199",0,"as wake about the slyly ironic requests. special, b"
6560902,1033795,"O",16461.29,"1997-07-10","2-HIGH","Clerk#000007502",0,"y careful forges use daringly slyly even pinto beans. thin, p"
6560965,443260,"O",193258.32,"1997-10-20","4-NOT SPECIFIED","Clerk#000009260",0,"lyly unusual pains. final frays ha"
6560995,758749,"O",278327.36,"1997-06-07","4-NOT SPECIFIED","Clerk#000004952",0,"even pinto beans. even a"
6561094,52496,"O",266224.31,"1997-10-01","4-NOT SPECIFIED","Clerk#000004340",0,"essly silent deposits. blithely ironic platelets use carefully along "
6561121,461918,"O",279953.21,"1997-07-29","3-MEDIUM","Clerk#000000667",0,"sits affix carefully about the bold"
6561122,941440,"O",219427.85,"1997-04-27","1-URGENT","Clerk#000005444",0,"onic, silent requests shall h"
6561125,172,"O",132342.50,"1997-07-06","1-URGENT","Clerk#000004840",0,"lar accounts. fluffily ir"
6561315,417302,"O",43663.10,"1997-12-03","4-NOT SPECIFIED","Clerk#000003061",0,"ackages integrate carefully. sometimes regular packages en"
6561344,410599,"O",107691.73,"1997-06-04","5-LOW","Clerk#000006027",0,"ross the regular account"
6561379,868970,"O",3832.81,"1997-10-03","3-MEDIUM","Clerk#000004959",0,"n dependencies. special instructions haggl"
6561381,1218352,"O",101634.03,"1997-08-23","4-NOT SPECIFIED","Clerk#000001046",0,"pending pinto beans. carefully final deposits are of the slyly regular id"
6561383,231892,"O",123898.03,"1997-04-14","5-LOW","Clerk#000003563",0,"dugouts sleep. bold accounts detect blithely patterns. fluffily stealthy r"
6561442,1013324,"O",54605.13,"1997-08-20","5-LOW","Clerk#000006893",0,"eep slyly according to the bold packages. furiously unusual deposits a"
6561537,846322,"O",10553.69,"1997-01-17","3-MEDIUM","Clerk#000001736",0,"s. carefully even deposits haggle. ironic, regular theodolites integrate "
6561538,1104259,"O",218510.55,"1997-05-05","1-URGENT","Clerk#000008549",0,"thely pending foxes. instructions use blithely. carefully unusu"
6561540,187190,"O",95156.85,"1997-11-04","3-MEDIUM","Clerk#000009725",0,"he fluffily even requests. fluffi"
6561542,644830,"O",161338.82,"1997-12-05","5-LOW","Clerk#000003680",0," express accounts. furiously even dependencie"
6561543,126328,"O",136078.93,"1997-02-21","2-HIGH","Clerk#000004884",0,"according to the blithely fi"
6561571,725071,"O",100267.55,"1997-05-15","1-URGENT","Clerk#000003907",0,"yly ironic dependencies. regular, special foxes boost "
6561572,239630,"O",93416.92,"1997-03-31","5-LOW","Clerk#000009698",0,"c pinto beans haggle quickly regular accounts. express, un"
6561602,1035244,"O",217394.71,"1997-06-17","4-NOT SPECIFIED","Clerk#000005644",0," sly ideas. requests"
6561635,526493,"O",26479.02,"1997-08-30","3-MEDIUM","Clerk#000009824",0," beans affix slyly. carefully special foxes along the furiously ir"
6561701,194530,"O",263460.85,"1997-11-01","5-LOW","Clerk#000005638",0,"iously bold deposits wake packages. blithely ironic"
6561702,935917,"O",158366.77,"1997-01-05","3-MEDIUM","Clerk#000006145",0,"es sleep carefully. express deposits engage "
6561730,487459,"O",270181.86,"1997-08-17","3-MEDIUM","Clerk#000009587",0,"ckly final asymptotes haggle care"
6561732,42481,"O",336232.84,"1997-08-13","4-NOT SPECIFIED","Clerk#000002385",0,"its. unusual requests are. furiously bold forges haggle. pending dolph"
6561734,381050,"O",72523.39,"1997-02-23","4-NOT SPECIFIED","Clerk#000009262",0," carefully carefully regular ideas. slyly "
6561762,867577,"O",255426.01,"1997-01-29","5-LOW","Clerk#000004375",0,"dependencies against the b"
6561763,1349390,"O",34277.85,"1997-07-12","5-LOW","Clerk#000000702",0,"ts. slyly final deposits cajo"
6561767,436523,"O",62949.03,"1997-09-24","3-MEDIUM","Clerk#000008207",0,"inal realms. ruthless packages haggle along the pending packages. "
6561825,1107344,"O",120546.65,"1997-09-20","1-URGENT","Clerk#000005610",0,"fix. quickly silent deposits affix fluffily. reque"
6561828,383729,"O",306504.63,"1997-10-25","2-HIGH","Clerk#000003340",0,"e furiously about the furiously silent "
6561889,18736,"O",169183.55,"1997-11-12","3-MEDIUM","Clerk#000003855",0,"y quickly even foxes. ironic theodolites haggle furiously. furiously pending"
6561925,81613,"O",158925.93,"1997-03-22","1-URGENT","Clerk#000005829",0,"ding foxes above the quickly ironic requests sleep furiously accordi"
6561953,401225,"O",85823.34,"1997-02-23","4-NOT SPECIFIED","Clerk#000001390",0,"oxes above the slyly even deposits haggle carefully pinto"
6561957,197878,"O",203964.70,"1997-12-29","5-LOW","Clerk#000000345",0,"mise furiously. final warthogs integrate after the fluffily "
6562021,616691,"O",199950.21,"1997-04-21","5-LOW","Clerk#000002289",0,"could have to play carefully special depo"
6562023,638527,"O",95204.33,"1997-06-25","3-MEDIUM","Clerk#000005011",0,"thely deposits. furiously regular ideas are blithely carefully pe"
6562083,499000,"O",196577.85,"1997-05-14","3-MEDIUM","Clerk#000009245",0,"e slyly carefully regular packages. special foxes are foxes. regula"
6562147,25627,"O",33526.61,"1997-07-25","5-LOW","Clerk#000008249",0,"yly unusual, final excuses. permanent packages cajole furiously. pendin"
6562148,182792,"O",84927.96,"1997-09-08","3-MEDIUM","Clerk#000007812",0,"luffily final accounts. final accounts use according to the slyl"
6562150,1476823,"O",95630.75,"1997-09-25","1-URGENT","Clerk#000008907",0,"blithely silent packages are blithely even courts. requests believ"
6562151,457960,"O",67496.70,"1997-01-13","3-MEDIUM","Clerk#000003904",0," instructions. carefully unusu"
6562210,1005319,"O",229483.29,"1997-08-08","4-NOT SPECIFIED","Clerk#000001267",0,"gainst the regular, final "
6562212,1116703,"O",138070.70,"1997-10-17","2-HIGH","Clerk#000001118",0,"ly quickly regular deposits. regularly even packages dazzle enticingly. fluf"
6562213,416236,"O",74469.20,"1997-03-08","4-NOT SPECIFIED","Clerk#000005703",0,"even pinto beans kindle carefully blithe, pending accounts. carefu"
6562240,1016051,"O",105052.75,"1997-01-08","3-MEDIUM","Clerk#000004018",0," will affix carefully fluffily final deposits. always express plat"
6562243,826108,"O",200399.14,"1997-02-05","2-HIGH","Clerk#000004881",0,"riously regular packages. final, f"
6562272,1387700,"O",87717.47,"1997-07-22","1-URGENT","Clerk#000003157",0,"s bold dolphins sleep regular, even ideas. slyly regular ideas "
6562273,1061062,"O",197990.29,"1997-06-06","2-HIGH","Clerk#000007840",0,"ly along the fluffily even de"
6562343,97337,"O",16806.10,"1997-04-27","3-MEDIUM","Clerk#000003009",0,"uctions: quickly express foxes cajole; final requests at the c"
6562400,798601,"O",195809.40,"1997-05-29","1-URGENT","Clerk#000007643",0,"s. carefully ironic instructions use quickly. slyly regular pinto beans acr"
6562407,939049,"O",70736.25,"1997-12-26","5-LOW","Clerk#000007496",0,"detect furiously across the requests. carefully ironic pinto beans w"
6562433,352963,"O",217028.85,"1997-01-11","3-MEDIUM","Clerk#000008442",0,"s promise carefully carefu"
6562438,1299533,"O",50832.04,"1997-08-21","2-HIGH","Clerk#000007060",0,"lyly furious deposits. busily bold sheaves boost slyly aroun"
6562502,1367704,"O",396321.24,"1997-12-10","3-MEDIUM","Clerk#000000169",0,"ng the even courts. furiously sp"
6562594,1289186,"O",20587.41,"1997-08-14","3-MEDIUM","Clerk#000008903",0,"slyly after the pinto bea"
6562598,1172101,"O",231288.79,"1997-11-29","5-LOW","Clerk#000007926",0," the bold ideas wake after the packages. iron"
6562689,646210,"O",155635.81,"1997-02-24","3-MEDIUM","Clerk#000005541",0,"riously even theodolites integrate furiously? deposits was furiously bli"
6562790,911524,"O",314586.42,"1997-01-23","5-LOW","Clerk#000009595",0,"fully regular requests wake express, regular instruc"
6562816,360812,"O",360856.28,"1997-01-24","4-NOT SPECIFIED","Clerk#000007429",0,"usual pinto beans cajo"
6562850,524989,"O",50288.07,"1997-04-10","5-LOW","Clerk#000007309",0,"aggle quickly unusual dependencies. blithely r"
