"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
4734305,961567,"F",196175.37,"1993-10-17","5-LOW","Clerk#000002873",0,"counts are furiously ironic accounts. carefully express packages haggle"
4734341,234637,"F",34358.34,"1993-04-24","2-HIGH","Clerk#000001355",0,"y ironic deposits boost furiously along the deposits. blithely unusual d"
4734406,630793,"F",89922.02,"1993-12-20","5-LOW","Clerk#000009480",0," theodolites wake slyly. blithely bold accounts could have to sleep a"
4734432,366866,"F",7510.39,"1993-06-24","4-NOT SPECIFIED","Clerk#000006239",0,"ly even accounts boost quick"
4734435,1311841,"F",212680.55,"1993-10-07","4-NOT SPECIFIED","Clerk#000000046",0,"ajole blithely. permanent dolph"
4734529,1251490,"F",53358.87,"1993-12-29","4-NOT SPECIFIED","Clerk#000001374",0,"ven patterns. furiously express accounts wake blithely special depos"
4734534,1440007,"F",55345.87,"1993-07-31","2-HIGH","Clerk#000005389",0,"nder carefully even accounts. final packages breach furiously final i"
4734592,1144408,"F",10728.48,"1993-06-19","2-HIGH","Clerk#000006409",0,"ggle. final foxes wake across the ironic, regular dependencies: blith"
4734595,381658,"F",156023.20,"1993-07-24","1-URGENT","Clerk#000002970",0,"- carefully silent theodolites eat blithely upon the blithely final i"
4734596,518272,"F",81763.76,"1993-02-19","4-NOT SPECIFIED","Clerk#000002382",0,"xcuses wake blithely blithely express plate"
4734599,1365473,"F",57292.58,"1993-01-31","5-LOW","Clerk#000009465",0,". furiously even depos"
4734627,509891,"F",323321.38,"1993-04-12","5-LOW","Clerk#000003060",0," express deposits cajole fluffily according to the warhorses! slyly regul"
4734659,1475494,"F",119387.86,"1993-05-01","5-LOW","Clerk#000004418",0,"ounts. idly final deposits boost fluffily ironic theodolites. regular, expres"
4734661,18976,"F",43187.11,"1993-10-15","2-HIGH","Clerk#000002603",0," grow ironic accounts. rut"
4734693,411275,"F",208953.83,"1993-09-13","4-NOT SPECIFIED","Clerk#000003755",0,"ctions nag slyly slyly regular tithes. idly silent p"
4734759,637651,"F",284789.16,"1993-06-18","2-HIGH","Clerk#000003563",0,"y ironic packages. theodolites alongside of the quickly regular"
4734789,857764,"F",235316.75,"1993-12-07","2-HIGH","Clerk#000007471",0," asymptotes haggle furio"
4734791,794822,"F",76039.17,"1993-12-26","1-URGENT","Clerk#000009917",0,"lites? blithely pending requests hag"
4734848,402620,"F",239562.62,"1993-12-23","3-MEDIUM","Clerk#000008466",0,"y bold packages. slyly blithe foxes above the final package"
4734850,830401,"F",58249.48,"1993-11-12","1-URGENT","Clerk#000005879",0,"inal pearls integrate"
4734887,644548,"F",179189.66,"1993-11-25","1-URGENT","Clerk#000002789",0,"es. furiously special in"
4734950,853630,"F",42581.99,"1993-10-24","3-MEDIUM","Clerk#000001555",0,"instructions; regular pinto"
4734951,940388,"F",57295.90,"1993-04-20","3-MEDIUM","Clerk#000000206",0,"ach after the carefully ironic pinto beans. regular req"
4735104,1322504,"F",33591.21,"1993-02-26","3-MEDIUM","Clerk#000003319",0,"according to the fluffily express deposits. furiously final request"
4735110,382219,"F",73230.04,"1993-12-10","3-MEDIUM","Clerk#000008781",0,"l requests along the slyly special deposits "
4735111,940309,"F",57516.00,"1993-03-23","4-NOT SPECIFIED","Clerk#000009932",0,"ealms. regular platelets cajole carefully along the unusual,"
4735142,1041262,"F",242897.36,"1993-09-18","2-HIGH","Clerk#000009620",0,"furiously pending packages about the furiou"
4735168,1189319,"F",125286.06,"1993-05-22","1-URGENT","Clerk#000009609",0,"ts. furiously pending excu"
4735170,166004,"F",122370.16,"1993-09-23","1-URGENT","Clerk#000004812",0,"xpress theodolites cajole even"
4735206,889288,"F",160282.66,"1993-08-17","4-NOT SPECIFIED","Clerk#000002838",0,"he ironic, even requests. furiously bold accounts are a"
4735232,772286,"F",130182.63,"1993-08-12","5-LOW","Clerk#000008510",0," accounts boost across the theodolites: furious"
4735233,308704,"F",256037.45,"1993-11-20","5-LOW","Clerk#000005002",0,"orses wake furiously alo"
4735234,1356700,"F",160875.50,"1993-07-16","5-LOW","Clerk#000006188",0," beans haggle. furiously regular foxes mold. regular acco"
4735238,659501,"F",86888.50,"1993-10-05","5-LOW","Clerk#000008819",0,"unts boost slyly-- final packages dazzle slowly deposits. silent p"
4735271,704149,"F",246193.98,"1993-05-02","2-HIGH","Clerk#000002408",0,"ously pending packages are"
4735393,664291,"F",189197.68,"1993-10-29","1-URGENT","Clerk#000007063",0," bold packages. slyly regular packages maintain slyly express deposits. p"
4735394,211033,"F",78827.57,"1993-06-10","4-NOT SPECIFIED","Clerk#000000025",0,"ial, final multipliers? slyly even dugouts wake slyly. regular, ev"
4735397,1001689,"F",67901.09,"1993-06-09","4-NOT SPECIFIED","Clerk#000008550",0," pending dolphins are furiously about the furiously unusual excu"
4735427,126340,"F",6074.53,"1993-08-11","5-LOW","Clerk#000002683",0,"blithely carefully regular asymp"
4735461,787697,"F",133077.19,"1993-12-05","2-HIGH","Clerk#000002628",0," regular accounts! furiously e"
4735491,1054978,"F",127428.54,"1993-11-08","1-URGENT","Clerk#000001393",0,"fily even foxes. theodolites "
4735586,1215046,"F",31119.86,"1993-01-04","1-URGENT","Clerk#000002389",0,"onic dependencies. ca"
4735616,197068,"F",51590.31,"1993-07-06","1-URGENT","Clerk#000002002",0,"kages cajole carefully. slyly ironic requests after the excuses haggle thi"
4735620,913885,"F",260406.77,"1993-02-08","4-NOT SPECIFIED","Clerk#000006294",0,"always. furiously unusual acco"
4735649,305030,"F",210119.12,"1993-12-02","3-MEDIUM","Clerk#000002519",0," carefully express accounts. accounts around the final deposits "
4735655,1098155,"F",116394.37,"1993-09-30","5-LOW","Clerk#000007932",0,"s boost above the idly enticing fo"
4735681,328319,"F",9708.96,"1993-09-17","1-URGENT","Clerk#000006675",0,"c epitaphs haggle about the express packages. quickly regular deposits"
4735685,1325861,"F",141438.92,"1993-06-13","5-LOW","Clerk#000000168",0,"s wake furiously. deposits are furiously unusual courts. evenly "
4735716,288490,"F",9157.52,"1993-09-24","2-HIGH","Clerk#000000415",0,"es sleep furiously s"
4735747,449572,"F",62140.22,"1993-06-06","4-NOT SPECIFIED","Clerk#000001920",0,"at the ruthlessly special theodolites. carefully ironic deposits "
4735748,442453,"F",156031.08,"1993-11-27","4-NOT SPECIFIED","Clerk#000000076",0,"furiously pending waters"
4735749,803497,"F",60979.06,"1993-01-24","2-HIGH","Clerk#000005453",0,". ironic theodolites about the furiously "
4735815,801334,"F",52264.12,"1993-10-17","2-HIGH","Clerk#000009490",0,"ag instead of the carefully final theodolites. quickly reg"
4735842,112972,"F",231427.48,"1993-09-02","4-NOT SPECIFIED","Clerk#000001188",0,"express accounts snooze quickly according "
4735874,1340710,"F",110686.04,"1993-07-10","3-MEDIUM","Clerk#000003534",0,"sleep above the carefully regular pinto beans. deposits s"
4735907,187831,"F",40678.28,"1993-06-15","5-LOW","Clerk#000005089",0,"ornis use. bravely express ideas alongside of the furiously ironic "
4735941,792322,"F",124838.33,"1993-08-13","2-HIGH","Clerk#000006944",0,"lly pending deposits: carefully unusual foxes wake final acc"
4735968,1217353,"F",228260.36,"1993-05-26","2-HIGH","Clerk#000006473",0," thrash blithely regular deposits. blit"
4735972,1286968,"F",105358.06,"1993-06-26","3-MEDIUM","Clerk#000008672",0,"ven pinto beans. always ironic foxes cajole furiously ironic escapades. accoun"
4736000,187324,"F",106986.95,"1993-10-20","3-MEDIUM","Clerk#000004882",0,"sly even foxes print among the furiously silent foxes. s"
4736004,495142,"F",112917.01,"1993-01-06","4-NOT SPECIFIED","Clerk#000008156",0,"ns. carefully thin theodolites sleep carefully about the pending, unusual fox"
4736006,882898,"F",151294.50,"1993-03-18","2-HIGH","Clerk#000008664",0,"xpress platelets. quickly final requests grow final, even"
4736037,1402267,"F",11416.40,"1993-08-14","5-LOW","Clerk#000008621",0,"of the slyly express requests nag inside the accounts. unusual theo"
4736067,691024,"F",168102.68,"1993-02-27","1-URGENT","Clerk#000008419",0,"s sleep quickly requests. unusual dependencies nag idly ironic foxes. re"
4736068,1011688,"F",117551.86,"1993-03-11","4-NOT SPECIFIED","Clerk#000002103",0,"idly express requests. express accounts haggle blithely special "
4736071,517750,"F",301786.10,"1993-05-20","1-URGENT","Clerk#000007380",0,"inal, special requests haggle according to t"
4736097,1106186,"F",370092.25,"1993-09-12","4-NOT SPECIFIED","Clerk#000006882",0," blithely regular requests nag carefully silent"
4736130,1488662,"F",233545.11,"1993-03-08","1-URGENT","Clerk#000006937",0,"boost carefully final mu"
4736192,793178,"F",27316.90,"1993-09-26","2-HIGH","Clerk#000004737",0,"dogged accounts. blithely enticing pinto beans are doggedly"
4736229,871297,"F",42579.53,"1993-01-05","2-HIGH","Clerk#000009598",0,"ular deposits integrate furiously. special"
4736230,874043,"F",33248.14,"1993-12-30","2-HIGH","Clerk#000001511",0,"ans sleep always. special"
4736231,528592,"F",209676.15,"1993-07-20","2-HIGH","Clerk#000000829",0,"ular excuses. furiously regular ac"
4736259,1166659,"F",286180.73,"1993-02-11","4-NOT SPECIFIED","Clerk#000008583",0,"ng to the packages. slyly even deposits against the blithely entic"
4736324,906142,"F",173616.78,"1993-08-18","3-MEDIUM","Clerk#000005635",0,"affix blithely special packages. even requests doze. unusual, furious account"
4736326,254791,"F",135963.06,"1993-05-04","1-URGENT","Clerk#000003963",0,"oxes. carefully special theodolites believe final dependencies. slyly speci"
4736352,688489,"F",260968.75,"1993-05-21","3-MEDIUM","Clerk#000008433",0,"y silent foxes. regular, final deposits wake carefull"
4736353,434299,"F",38190.60,"1993-02-05","5-LOW","Clerk#000002538",0,"y bold ideas along the forges wake quic"
4736385,142864,"F",127522.99,"1993-08-19","4-NOT SPECIFIED","Clerk#000005665",0,"yly. unusual, ironic"
4736389,811705,"F",96451.14,"1993-05-13","4-NOT SPECIFIED","Clerk#000009330",0,"ifts haggle blithely accounts. silently bold patterns b"
4736390,1303978,"F",155205.02,"1993-09-20","3-MEDIUM","Clerk#000003471",0,"ajole. fluffily even dolphins atop the slyly special dependencies sl"
4736452,591160,"F",213561.03,"1993-01-31","4-NOT SPECIFIED","Clerk#000007359",0,"counts. regularly express foxes boost blithely slyly ironic foxes. carefully "
4736455,489236,"F",38160.83,"1993-12-05","5-LOW","Clerk#000001161",0," even instructions. quickly spec"
4736515,1074044,"F",196688.21,"1993-06-18","3-MEDIUM","Clerk#000001342",0," wake carefully along the ironic ideas. careful excuses ought to haggle regul"
4736517,413335,"F",125303.18,"1993-01-12","5-LOW","Clerk#000009006",0,"ong the express packages. furiously ironic packages use blithely. furiously ev"
4736544,979841,"F",288940.84,"1993-12-26","2-HIGH","Clerk#000006382",0," special requests. quickly special r"
4736547,387121,"F",69012.59,"1993-03-12","4-NOT SPECIFIED","Clerk#000006064",0,"eans hinder slyly silent ideas. depende"
4736577,946354,"F",353649.44,"1993-11-03","4-NOT SPECIFIED","Clerk#000003102",0,"eposits snooze furiously. blithely silent theodoli"
4736579,941306,"F",53014.40,"1993-05-04","3-MEDIUM","Clerk#000001419",0,"deposits. slyly regular requests boost carefully above the quickly bold "
4736640,94267,"F",26237.94,"1993-08-24","1-URGENT","Clerk#000002705",0,"inal packages. final, special deposits nag enticingly caref"
4736673,242434,"F",245327.66,"1993-01-03","1-URGENT","Clerk#000001744",0," slyly express packages "
4736706,1036124,"F",195315.45,"1993-12-23","4-NOT SPECIFIED","Clerk#000002336",0,"after the blithely regular instructions. blithely regular instructions thr"
4736834,1151692,"F",242292.37,"1993-08-26","5-LOW","Clerk#000006508",0,"ross the ironic, ironic theodolites. fluffily silent packages cajole. f"
12742791,1282195,"F",186525.69,"1993-12-03","1-URGENT","Clerk#000000074",0,"nts around the iron"
12742816,820289,"F",236534.57,"1993-04-18","3-MEDIUM","Clerk#000009783",0,"the regular, special "
12742849,845264,"F",32974.81,"1993-08-22","1-URGENT","Clerk#000001564",0,"eas cajole. carefully pending asymptotes ha"
12742852,1151692,"F",134236.16,"1993-09-05","1-URGENT","Clerk#000004966",0," doubt blithely against the furiously final requests. blithely"
12742854,107867,"F",79048.16,"1993-03-10","2-HIGH","Clerk#000006793",0,"ts cajole final packages. sly accounts haggle. slyly regular theodo"
12742915,991574,"F",169985.29,"1993-09-08","1-URGENT","Clerk#000004424",0," slyly express deposits along the special, ironic accounts wake furi"
12743010,36433,"F",163946.04,"1993-05-18","3-MEDIUM","Clerk#000002939",0,"oze carefully express requests. regular excuses wake after"
12743013,1416575,"F",132992.36,"1993-02-11","2-HIGH","Clerk#000005487",0," carefully among the pending, final dependencies. daring accounts acro"
12743044,344806,"F",134122.82,"1993-05-15","1-URGENT","Clerk#000008638",0,"arefully silent foxes cajole quickly carefully pendin"
12743047,977791,"F",176439.36,"1993-01-01","2-HIGH","Clerk#000001720",0," slyly according to the gifts. packages dazzle quickly according t"
12743108,472864,"F",157148.21,"1993-07-08","3-MEDIUM","Clerk#000000188",0,"ng foxes print slyly! carefully regular courts haggle fluff"
12743111,682072,"F",238039.25,"1993-05-05","2-HIGH","Clerk#000000840",0,"careful deposits. fluf"
12743137,129865,"F",150384.40,"1993-04-17","1-URGENT","Clerk#000004485",0,"equests are carefully ironic, even instruction"
12743139,655369,"F",166856.98,"1993-02-22","4-NOT SPECIFIED","Clerk#000007641",0,"ts haggle slyly. slyly regular requests are about the fluffily fina"
12743143,516088,"F",61867.47,"1993-12-15","2-HIGH","Clerk#000002053",0,"ounts. carefully even excuses use fluffily qu"
12743201,1008583,"F",33679.12,"1993-04-14","4-NOT SPECIFIED","Clerk#000004586",0,"unts according to the bold, "
12743266,399026,"F",263346.36,"1993-05-14","4-NOT SPECIFIED","Clerk#000001104",0,"slyly even courts. carefully silent sauternes use fluffily decoys"
12743301,512848,"F",61401.18,"1993-12-04","1-URGENT","Clerk#000004740",0,"es nag slyly. furiously pending dugouts use quickl"
12743328,242998,"F",196585.31,"1993-05-27","1-URGENT","Clerk#000007341",0,"uctions. accounts breach carefully across the final"
12743335,550834,"F",352587.31,"1993-06-08","1-URGENT","Clerk#000007362",0,"le blithely according to the regular pinto beans. ironic theodo"
12743360,1346242,"F",1698.99,"1993-11-07","4-NOT SPECIFIED","Clerk#000006718",0,"ccording to the blithely regular t"
12743392,903494,"F",101494.53,"1993-10-29","4-NOT SPECIFIED","Clerk#000005070",0,"ly express foxes. pending instructions sleep furio"
12743427,524440,"F",179373.50,"1993-08-26","2-HIGH","Clerk#000005999",0,"ickly even packages believe furiously "
12743461,347611,"F",155657.06,"1993-01-06","1-URGENT","Clerk#000008514",0,"y sly theodolites wake quickly slyly bold asymptotes. flu"
12743489,235423,"F",174015.28,"1993-07-19","3-MEDIUM","Clerk#000005450",0,"lar depths. ironically pending foxes b"
12743494,360853,"F",118715.46,"1993-08-16","4-NOT SPECIFIED","Clerk#000004730",0,"ic platelets; carefully regular accounts affix after the carefully entici"
12743521,156433,"F",239852.18,"1993-03-12","4-NOT SPECIFIED","Clerk#000009335",0,"ronic deposits above the pending accounts cajole slyly alongside o"
12743527,367852,"F",127090.89,"1993-01-08","3-MEDIUM","Clerk#000008894",0," stealthily even foxes. ironic pinto beans haggle carefully final pa"
12743553,134290,"F",142266.79,"1993-04-09","2-HIGH","Clerk#000004562",0,"dle dependencies. carefully regular deposits boost blithely. ironic theodol"
12743586,989708,"F",95210.72,"1993-10-20","1-URGENT","Clerk#000009306",0,"ke above the slyly special dependencies. "
12743591,893986,"F",229157.30,"1993-10-11","1-URGENT","Clerk#000001774",0," the slyly even req"
12743716,815383,"F",107492.43,"1993-06-11","4-NOT SPECIFIED","Clerk#000001073",0,"ffily final packages. deposits integrate slyly. p"
12743718,617302,"F",67076.27,"1993-07-28","1-URGENT","Clerk#000000216",0,"arefully. express, "
12743746,1368313,"F",157554.06,"1993-11-13","5-LOW","Clerk#000001710",0,"ld haggle slyly instead of the regular, final dependencie"
12743750,114370,"F",79070.12,"1993-02-08","4-NOT SPECIFIED","Clerk#000001963",0,"ole slyly above the carefully unusual requests. carefully ironic ideas a"
12743776,1071754,"F",26807.71,"1993-05-13","2-HIGH","Clerk#000008452",0," above the furiously regular r"
12743778,437815,"F",121239.05,"1993-02-28","3-MEDIUM","Clerk#000009621",0,"fully about the bol"
12743779,838279,"F",37462.11,"1993-11-14","3-MEDIUM","Clerk#000005499",0,"al dependencies. ruthless excuses wake carefully "
12743808,30697,"F",90354.59,"1993-01-07","2-HIGH","Clerk#000006867",0,"pths sleep fluffily. carefully specia"
12743809,1413985,"F",93631.00,"1993-09-24","3-MEDIUM","Clerk#000008461",0,"ing requests eat caref"
12743847,584248,"F",42056.20,"1993-04-24","1-URGENT","Clerk#000009939",0,"lets use quickly express, even excuses. foxes sleep "
12743904,701963,"F",100821.92,"1993-07-05","4-NOT SPECIFIED","Clerk#000005175",0,"ess packages cajole acro"
12743906,1312510,"F",114554.63,"1993-11-17","2-HIGH","Clerk#000004806",0,"ly. final accounts use blithely"
12743908,280618,"F",20128.22,"1993-12-08","1-URGENT","Clerk#000009532",0,"eposits. blithely final ideas sleep blithely final inst"
12743936,218036,"F",107709.57,"1993-08-10","1-URGENT","Clerk#000005825",0,"out the bold, final accounts. blithely unusual package"
12743942,881347,"F",183823.99,"1993-08-31","1-URGENT","Clerk#000002274",0," alongside of the quiet ideas. pending excuses sleep. even, final theodolites"
12743971,964682,"F",52449.57,"1993-12-04","3-MEDIUM","Clerk#000001287",0,"ggle slyly carefully ironi"
12744002,367915,"F",158097.26,"1993-08-18","1-URGENT","Clerk#000007462",0,"ounts. even, ironic pinto beans detect slyly bold accounts. per"
12744004,489631,"F",162161.45,"1993-04-28","5-LOW","Clerk#000004385",0,"wake. slyly bold pinto beans integrate unusual, final deposi"
12744006,1153609,"F",28155.98,"1993-05-02","3-MEDIUM","Clerk#000000857",0,"e daringly pending accounts. silent, pending courts use. idle accounts run"
12744007,1181963,"F",100204.51,"1993-02-04","1-URGENT","Clerk#000004265",0,"telets boost furiously "
12744037,731620,"F",185972.86,"1993-03-02","1-URGENT","Clerk#000002955",0,"s use quickly slyly unusual accounts. special instructions haggle"
12744066,37900,"F",31832.93,"1993-11-07","3-MEDIUM","Clerk#000005876",0,"ts cajole slyly above the careful pinto beans. dogged, exp"
12744071,1413505,"F",71151.35,"1993-10-16","1-URGENT","Clerk#000003846",0,"eep across the blithely special depos"
12744100,1292953,"F",113955.18,"1993-09-05","3-MEDIUM","Clerk#000000786",0," fluffily final foxes. ironic packages solve fluffily express ideas. even "
12744129,545257,"F",244840.26,"1993-02-28","1-URGENT","Clerk#000005136",0,"y even dependencies sleep. slyly express platelets ar"
12744194,979058,"F",215128.82,"1993-04-09","2-HIGH","Clerk#000009186",0,"even foxes detect blithe"
12744199,832864,"F",50307.58,"1993-10-21","2-HIGH","Clerk#000002679",0,"xpress accounts. special deposits boo"
12744224,1412533,"F",79241.45,"1993-05-25","5-LOW","Clerk#000000218",0," beans haggle quickly unusual somas. slyly quick "
12744229,555290,"F",60922.56,"1993-05-03","3-MEDIUM","Clerk#000005797",0,"es are alongside of the requests. slyly ex"
12744231,381269,"F",190720.15,"1993-01-25","4-NOT SPECIFIED","Clerk#000000859",0,"ess deposits wake even ideas. slyly regular inst"
12744257,588694,"F",255451.13,"1993-02-02","4-NOT SPECIFIED","Clerk#000003358",0,"le about the furiously even"
12744259,1103224,"F",202937.67,"1993-05-02","3-MEDIUM","Clerk#000006869",0,"the carefully even fox"
12744294,363134,"F",25403.71,"1993-09-13","3-MEDIUM","Clerk#000002907",0,"tes along the slyly regular ideas nag slyly ex"
12744324,430910,"F",45365.92,"1993-03-29","4-NOT SPECIFIED","Clerk#000009907",0,"y ironic theodolites sleep besides the "
12744326,1223425,"F",169828.53,"1993-06-02","3-MEDIUM","Clerk#000002342",0," cajole. foxes promise: blithely ironic asymptotes across the"
12744353,1120715,"F",174997.14,"1993-11-17","4-NOT SPECIFIED","Clerk#000007925",0,"accounts boost carefully according to the iro"
12744386,1432606,"F",307111.24,"1993-09-02","4-NOT SPECIFIED","Clerk#000008432",0,"blithely regular accounts sleep i"
12744418,490550,"F",170636.75,"1993-12-04","4-NOT SPECIFIED","Clerk#000004359",0,"ges across the packages unwind excuses. ironic ideas ar"
12744451,1246705,"F",37046.27,"1993-02-26","3-MEDIUM","Clerk#000003327",0,"le deposits nod regular packages. reque"
12744452,1347562,"F",184140.37,"1993-10-04","3-MEDIUM","Clerk#000003820",0,"its boost quickly regular, final courts. blithel"
12744453,1449430,"F",235075.28,"1993-10-06","5-LOW","Clerk#000006686",0,"hely. furiously final deposits are blithely. pending e"
12744513,922400,"F",99042.77,"1993-10-19","2-HIGH","Clerk#000008298",0,"ke thinly unusual, express platelets. final accounts "
12744545,820007,"F",23389.32,"1993-08-06","4-NOT SPECIFIED","Clerk#000002192",0,"ges are. furiously regular ideas haggle about the re"
12744546,1341688,"F",193770.37,"1993-10-29","5-LOW","Clerk#000007756",0,"ost slyly of the account"
12744547,245221,"F",317719.97,"1993-09-30","1-URGENT","Clerk#000002812",0,"ents. quietly pending deposits kindle furi"
12744640,929962,"F",208415.75,"1993-05-14","4-NOT SPECIFIED","Clerk#000008887",0,"lly special excuses above the ideas serve ab"
12744647,241346,"F",79183.76,"1993-12-02","5-LOW","Clerk#000005275",0,"s cajole furiously across the final ideas. fluf"
12744672,302138,"F",130745.36,"1993-11-12","3-MEDIUM","Clerk#000004763",0,"ess accounts are blithely. sly"
12744679,1191188,"F",259242.92,"1993-11-11","2-HIGH","Clerk#000007089",0,"ts haggle carefully beside the furiously furious accounts. ideas cajole "
12744707,776567,"F",195233.52,"1993-10-05","1-URGENT","Clerk#000008411",0," among the ideas. quickly regular instructions kindle."
12744709,342230,"F",226244.31,"1993-12-07","2-HIGH","Clerk#000001562",0,"o the requests. enticingly unusual"
12744772,1404497,"F",120084.95,"1993-10-18","4-NOT SPECIFIED","Clerk#000007263",0,"wly special requests hinder blithely according to the theodolites: iro"
12744774,161443,"F",101750.65,"1993-01-29","4-NOT SPECIFIED","Clerk#000009994",0,"ing to the slyly regular foxes. ironic depend"
12744775,1365791,"F",55358.43,"1993-11-15","2-HIGH","Clerk#000007978",0,"ronic instructions detect ironic accounts"
12744866,1097071,"F",99959.42,"1993-10-14","3-MEDIUM","Clerk#000008981",0,"g to the silent dolphins. even, thin dolphins use blithely against the f"
12744870,40255,"F",173860.69,"1993-05-07","4-NOT SPECIFIED","Clerk#000001668",0,". regular requests against the furiously special pinto beans "
12744871,32447,"F",116267.58,"1993-01-09","3-MEDIUM","Clerk#000007907",0,". blithely even packages wake r"
12744929,424573,"F",390130.75,"1993-12-21","3-MEDIUM","Clerk#000000832",0,"posits about the unusual requests sleep caref"
12744930,268969,"F",305901.82,"1993-02-04","1-URGENT","Clerk#000005664",0,"s about the quickly special foxes haggle cl"
12744932,888547,"F",108062.93,"1993-06-05","4-NOT SPECIFIED","Clerk#000009023",0,"g courts kindle furiously final ideas. furiously fluffy requests "
12744935,671653,"F",61922.47,"1993-09-29","5-LOW","Clerk#000008675",0,"gle carefully entic"
12744962,617515,"F",95393.76,"1993-08-24","2-HIGH","Clerk#000001525",0,"foxes. quickly regular foxes x-ray quickly. quickly iro"
12744963,48092,"F",282041.21,"1993-12-09","5-LOW","Clerk#000001002",0," among the furiously special ideas haggle carefu"
12744967,512248,"F",125021.28,"1993-09-13","3-MEDIUM","Clerk#000007708",0,"odolites. bold asymptotes cajole about the furiously quick orbits. carefully "
12744993,456482,"F",384632.02,"1993-04-26","3-MEDIUM","Clerk#000008317",0,"ole carefully deposits. fluffily ironic ideas haggle. silent, special packa"
12745024,1458023,"F",359944.89,"1993-02-17","5-LOW","Clerk#000008555",0," cajole slyly bold foxes. carefully"
12745025,976198,"F",235430.27,"1993-11-22","3-MEDIUM","Clerk#000002574",0,"equests nod quickly. slyly final packages"
12745026,1433806,"F",92831.22,"1993-03-07","4-NOT SPECIFIED","Clerk#000007343",0,"e blithely final inst"
12745030,102572,"F",243646.59,"1993-07-03","3-MEDIUM","Clerk#000007520",0,"liers cajole ironic ideas. slyly express deposits n"
12745088,815014,"F",141273.36,"1993-07-24","1-URGENT","Clerk#000007150",0,"requests. blithely final deposits sleep slyly regular pin"
12745092,1012309,"F",100515.52,"1993-01-10","4-NOT SPECIFIED","Clerk#000006906",0,"depths. slyly final deposits among the accounts cajole s"
12745184,966034,"F",136970.71,"1993-05-29","2-HIGH","Clerk#000004784",0,"lyly final accounts sleep blithel"
12745251,350620,"F",297962.56,"1993-08-09","1-URGENT","Clerk#000000348",0,"onic requests poach blithely. pending, final de"
12745314,91828,"F",300034.22,"1993-05-27","1-URGENT","Clerk#000000164",0," slyly ironic depend"
12745315,1343647,"F",48227.47,"1993-12-05","4-NOT SPECIFIED","Clerk#000001152",0,"e furiously pending foxes wake ca"
12745319,1168621,"F",89450.13,"1993-05-04","1-URGENT","Clerk#000006711",0,"cial pinto beans. final dependencies run carefully against the pin"
13216483,413263,"F",321694.10,"1993-03-11","3-MEDIUM","Clerk#000004379",0,"hely express dependenci"
13216514,1161586,"F",69295.14,"1993-06-01","2-HIGH","Clerk#000008731",0,"ar deposits impress blithely bold deposits. slyly "
13216518,784858,"F",165525.03,"1993-11-04","4-NOT SPECIFIED","Clerk#000000282",0,"ess theodolites. blith"
13216519,81838,"F",150786.29,"1993-09-26","2-HIGH","Clerk#000007305",0," final packages are furiously according to the furiously even attainments."
13216547,487876,"F",113766.16,"1993-10-22","1-URGENT","Clerk#000001197",0,"dencies. carefully pending packages haggle blithely. fluffily final asymp"
13216582,1477258,"F",365356.81,"1993-07-31","5-LOW","Clerk#000006860",0,"-- carefully unusual foxes a"
13216647,847624,"F",213501.95,"1993-03-11","2-HIGH","Clerk#000003730",0,"cross the furiously final deposits use express, ironic excuses. s"
13216704,24293,"F",58006.78,"1993-10-25","4-NOT SPECIFIED","Clerk#000006242",0,"nic deposits. instructions cajole fluffily about th"
13216738,37070,"F",204489.33,"1993-09-21","3-MEDIUM","Clerk#000004906",0," pinto beans after the slyly express pinto be"
13216802,935552,"F",237577.07,"1993-09-14","3-MEDIUM","Clerk#000000867",0,"ays. blithely even foxes print. fina"
13216806,195770,"F",121921.93,"1993-10-25","1-URGENT","Clerk#000008957",0,"counts across the even foxes are "
13216871,1296181,"F",262449.30,"1993-01-12","3-MEDIUM","Clerk#000006589",0,"hes-- final, ironic requests cajole alw"
13216896,388373,"F",153069.59,"1993-04-08","4-NOT SPECIFIED","Clerk#000004294",0,"ag quickly furious requests. quickly furious packages among the regular "
13216901,897814,"F",207075.73,"1993-05-07","5-LOW","Clerk#000009860",0,"ns are according to the quick"
13216902,1059538,"F",101350.39,"1993-08-28","5-LOW","Clerk#000001468",0,"slyly regular sheaves cajole furiously across the "
13216933,420562,"F",141266.43,"1993-01-31","3-MEDIUM","Clerk#000000720",0,"inst the slyly final idea"
13216962,1436480,"F",21920.80,"1993-12-13","2-HIGH","Clerk#000008957",0,"uests. slyly unusual packages haggle qui"
13216998,817837,"F",206874.28,"1993-07-28","4-NOT SPECIFIED","Clerk#000000785",0,"l asymptotes. accounts try to sleep evenly. quic"
13216999,876626,"F",114057.77,"1993-07-12","4-NOT SPECIFIED","Clerk#000001550",0,"ully quickly regular "
13217027,1109506,"F",197707.47,"1993-10-18","3-MEDIUM","Clerk#000000546",0,"ly regular accounts. slyly pending packages cajole fluffily "
13217058,948382,"F",188027.39,"1993-09-05","5-LOW","Clerk#000007619",0,"refully. final, silent frays cajole bl"
13217062,1264576,"F",89267.93,"1993-03-13","5-LOW","Clerk#000006620",0,"efully silent theodolites. idly silent platelets "
