"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
46731521,9259,"O",62821.90,"1996-12-18","3-MEDIUM","Clerk#000009221",0,"blithely regular requests."
46731557,842926,"O",107423.10,"1996-09-09","1-URGENT","Clerk#000002839",0,"en, final dolphins. ideas to the blithely silent accounts boost s"
46731584,391826,"O",19706.75,"1996-09-03","1-URGENT","Clerk#000008168",0," theodolites integrate c"
46731585,419504,"O",205126.82,"1996-10-29","2-HIGH","Clerk#000000965",0,"quickly across the ironic, silent accounts. s"
46731591,486337,"O",108362.05,"1996-11-20","1-URGENT","Clerk#000002499",0,"nal, blithe foxes. slyly permanent ac"
46731654,1429868,"O",202984.28,"1996-01-12","1-URGENT","Clerk#000004331",0,"osits cajole along the even accounts. slowly regular accounts use"
46731712,631603,"O",51342.09,"1996-07-07","1-URGENT","Clerk#000006283",0,"ironic depths affix furiously blithely unusual dependencies. slyly regular "
46731776,280148,"O",154436.45,"1996-12-15","4-NOT SPECIFIED","Clerk#000002412",0," carefully silent dolphins. slyly final warthogs abo"
46731813,1381504,"O",225395.77,"1996-09-27","4-NOT SPECIFIED","Clerk#000002306",0," furiously bold theodolites. regular, ru"
46731840,191251,"O",219659.31,"1996-04-14","2-HIGH","Clerk#000002981",0,"ts affix blithely. ironic acc"
46731877,218012,"O",115896.36,"1996-10-16","5-LOW","Clerk#000002290",0,"eans. final dependencies wake about the ironic, reg"
46731911,81998,"O",315105.96,"1996-03-24","1-URGENT","Clerk#000001869",0,"theodolites wake slyly"
46731939,270470,"O",67174.86,"1996-08-13","1-URGENT","Clerk#000008908",0,"tes wake; carefully slow req"
46731968,645569,"O",196781.15,"1996-09-12","3-MEDIUM","Clerk#000001003",0,"counts cajole above the unusual, regular dependencies. furiously"
46731969,575209,"O",199933.08,"1996-03-03","4-NOT SPECIFIED","Clerk#000001388",0,"express, ironic requests wake slyly. f"
46731974,447058,"O",253822.47,"1996-07-01","4-NOT SPECIFIED","Clerk#000002393",0,"blithely even theodolite"
46732032,447761,"O",44259.25,"1996-11-02","4-NOT SPECIFIED","Clerk#000009517",0,"ng packages sleep slyly fluffily even deposits. packages sleep near the pend"
46732035,158125,"O",193290.04,"1996-07-30","2-HIGH","Clerk#000009832",0,"l requests impress carefully. furiously ironic excuses detec"
46732038,97565,"O",116705.19,"1996-10-03","1-URGENT","Clerk#000001798",0,"le slyly above the carefully pending foxes. ideas sleep across t"
46732039,264323,"O",84430.83,"1996-12-18","5-LOW","Clerk#000001002",0,"foxes sleep across the silent, special accounts. special, permanent "
46732224,899903,"O",91699.86,"1996-02-17","4-NOT SPECIFIED","Clerk#000002753",0,"ole above the furious"
46732227,343301,"O",70903.19,"1996-12-16","3-MEDIUM","Clerk#000007566",0,"carefully express theodolites; slyly special theodolites haggle fluffily"
46732229,281704,"O",234746.89,"1996-05-10","1-URGENT","Clerk#000000539",0,"odolites. quickly ironic dep"
46732258,1284502,"O",113483.43,"1996-06-12","2-HIGH","Clerk#000001989",0,"he accounts. ideas are doggedly according to the"
46732262,1218563,"O",92720.22,"1996-06-26","4-NOT SPECIFIED","Clerk#000002153",0,", express packages. slyly regular accounts are quic"
46732294,99071,"O",70807.52,"1996-05-04","2-HIGH","Clerk#000006986",0,"around the bold accounts. express asymptotes cajole furi"
46732353,716533,"O",191594.03,"1996-07-13","5-LOW","Clerk#000003002",0,"platelets cajole quickly special packages. carefully ironic requests"
46732354,744175,"O",371892.82,"1996-04-23","4-NOT SPECIFIED","Clerk#000008482",0,"uests. pending, regular dependencies h"
46732358,498047,"O",139821.85,"1996-05-30","4-NOT SPECIFIED","Clerk#000005663",0,"riously express orbit"
46732385,186803,"O",37476.76,"1996-08-22","1-URGENT","Clerk#000003074",0,"ever ironic requests. even theodolites detect blithely around the express,"
46732386,90076,"O",30078.74,"1996-06-16","4-NOT SPECIFIED","Clerk#000002324",0," the fluffily even excuses. quickly bold platelets accor"
46732389,518926,"O",166930.17,"1996-08-19","1-URGENT","Clerk#000009249",0,"uses cajole about the deposits. un"
46732450,1172653,"O",122707.32,"1996-01-15","5-LOW","Clerk#000006753",0,"tithes. even, ironic requests across the blithely ironic"
46732452,1200910,"O",12253.79,"1996-06-13","3-MEDIUM","Clerk#000006126",0,"r requests. blithely regular accounts cajole. realms cajol"
46732484,1008772,"O",327762.60,"1996-12-09","3-MEDIUM","Clerk#000003288",0,"otes haggle furiously above the quickly reg"
46732487,607924,"O",33150.09,"1996-12-13","2-HIGH","Clerk#000007654",0,"s. special, express packages cajole furiously carefully pending pinto beans? "
46732517,1250453,"O",203734.93,"1996-06-16","5-LOW","Clerk#000005575",0,"according to the furiously even pinto be"
46732549,608024,"O",159987.54,"1996-04-30","2-HIGH","Clerk#000003634",0,"totes. regular platelets"
46732580,1138225,"O",51526.03,"1996-11-16","5-LOW","Clerk#000009952",0,"lthily even packages detect against the bold pinto beans. deposits haggl"
46732609,6605,"O",75266.60,"1996-04-03","4-NOT SPECIFIED","Clerk#000005991",0,"to beans sleep carefully carefully pending theodolites. furiously pending as"
46732612,1194943,"O",38284.31,"1996-12-21","3-MEDIUM","Clerk#000009736",0,"inal packages; fluffily final foxes wake car"
46732613,1377566,"O",175466.16,"1996-08-18","5-LOW","Clerk#000001255",0,"ar requests. slyly special platelets affix! orbits again"
46732644,1433822,"O",272643.10,"1996-09-29","2-HIGH","Clerk#000005332",0,"ully unusual deposits against the quickly regular fo"
46732647,238361,"O",36027.92,"1996-03-02","5-LOW","Clerk#000009042",0," the blithely express packages. furiously ironic packages hagg"
46732674,1307542,"O",64094.23,"1996-02-15","1-URGENT","Clerk#000004842",0,"along the silently pending foxes. carefully ironic platelets "
46732675,835340,"O",90457.23,"1996-06-18","5-LOW","Clerk#000006754",0,", silent packages. packages cajole after the blithe"
46732676,1048457,"O",142233.19,"1996-11-02","4-NOT SPECIFIED","Clerk#000000193",0,"grouches wake quickly. blithely pending dependencies sleep caref"
46732771,532141,"O",111922.88,"1996-08-12","3-MEDIUM","Clerk#000001630",0,"lly even deposits. even, silent asymptotes cajole carefully. carefully i"
46129057,843721,"O",126405.22,"1996-10-16","5-LOW","Clerk#000004426",0,"the even instructions cajole slyly s"
46129091,278299,"O",73716.92,"1996-03-05","3-MEDIUM","Clerk#000004048",0,". regular requests sleep. pending ideas nag across the ironic accoun"
46129120,1309709,"O",285516.52,"1996-06-04","2-HIGH","Clerk#000001511",0,"ctions wake according to the c"
46129124,1273006,"O",288540.90,"1996-01-27","2-HIGH","Clerk#000004766",0,"sleep quickly busy dependencies. requests sleep fluffily. frets "
46129152,1031722,"O",134262.63,"1996-12-28","1-URGENT","Clerk#000001879",0,"y among the final, regular requests: slyly special instructions"
46129153,135292,"O",229209.50,"1996-04-14","4-NOT SPECIFIED","Clerk#000005623",0,"t fluffily blithely ironic deposits. carefully final asymptote"
46129155,1333778,"O",74886.69,"1996-03-06","2-HIGH","Clerk#000002560",0,"accounts. even, regular requests are carefully"
46129186,1395601,"O",334961.24,"1996-07-10","3-MEDIUM","Clerk#000000442",0,"efully. furiously ironic instructions are among the fluffy ideas. blithely "
46129223,1461904,"O",52849.64,"1996-06-01","3-MEDIUM","Clerk#000001225",0,"gside of the carefully ironic deposits. unusual theodolites hagg"
46129250,960214,"O",265665.47,"1996-03-29","1-URGENT","Clerk#000002679",0,"cuses. dogged, pendin"
46129286,899254,"O",295674.08,"1996-05-20","1-URGENT","Clerk#000000923",0,"y ideas. dolphins according to the quickly"
46129313,620591,"O",12532.12,"1996-07-11","2-HIGH","Clerk#000001085",0,"y ironic grouches hang blithely at "
46129319,992245,"O",147005.15,"1996-01-15","3-MEDIUM","Clerk#000000414",0,"e blithely ironic sauternes use about the bold, final depths"
46129347,252664,"O",273007.31,"1996-01-09","2-HIGH","Clerk#000006654",0,"dolites. blithely even theodolites dazzle carefully furiously re"
46129348,1497715,"O",47580.11,"1996-03-24","3-MEDIUM","Clerk#000002350",0,", even requests are furiously among the quickly ironic"
46129349,584248,"O",201574.46,"1996-06-24","4-NOT SPECIFIED","Clerk#000006537",0,"quickly against the"
46129379,383701,"O",237228.74,"1996-03-20","4-NOT SPECIFIED","Clerk#000008375",0,"wake furiously? slyly unusual instructions d"
46129382,1083544,"O",79065.06,"1996-08-12","2-HIGH","Clerk#000008279",0,"ies boost along the blithely idle dinos. slyly pending fox"
46129410,709046,"O",212130.66,"1996-01-01","2-HIGH","Clerk#000007230",0,"grow after the fluffily regular instructions? unusual deposits use careful"
46129441,50659,"O",154430.77,"1996-10-25","3-MEDIUM","Clerk#000004903",0,". accounts are furiously final req"
46129447,103805,"O",250745.90,"1996-02-18","3-MEDIUM","Clerk#000003441",0,"s. slyly final excuses sleep ruthlessl"
46129472,138760,"O",92890.73,"1996-07-19","4-NOT SPECIFIED","Clerk#000003474",0,"lites believe carefully above the quickly bold i"
46129473,1116899,"O",119364.18,"1996-04-23","1-URGENT","Clerk#000003508",0,"ts dazzle express, even packages. slyly even accounts wa"
46129474,714193,"O",73115.01,"1996-06-18","2-HIGH","Clerk#000009845",0,"le final accounts. carefully pending excuses haggl"
46129478,315805,"O",62130.10,"1996-01-12","4-NOT SPECIFIED","Clerk#000005554",0,"luffily above the instructions. regular, even waters after the slyly iro"
46129569,597853,"O",114144.87,"1996-03-23","1-URGENT","Clerk#000001952",0,"ide of the bold pearls. regular packages are slyly unusual d"
46129572,990493,"O",271111.47,"1996-01-15","1-URGENT","Clerk#000001750",0,"ully around the quickly final requests. carefully even accounts use quic"
46129635,973453,"O",195108.63,"1996-12-20","5-LOW","Clerk#000009419",0,"he carefully close deposits. careful"
46129664,1007113,"O",72284.78,"1996-05-20","5-LOW","Clerk#000003098",0,"osits solve quickly. carefully ironic grouches against the theodolite"
46129665,544187,"O",167827.07,"1996-05-01","1-URGENT","Clerk#000006549",0,"lithely regular ideas. ideas among"
46129700,1392100,"O",187911.83,"1996-09-28","4-NOT SPECIFIED","Clerk#000001458",0,"structions haggle idly after the packages. blithely even instructi"
46129702,67852,"O",219188.95,"1996-01-09","1-URGENT","Clerk#000002135",0,"y regular accounts hagg"
46129731,502375,"O",107744.10,"1996-05-15","2-HIGH","Clerk#000001093",0,"ymptotes promise always requests. fluffily regular packages c"
46129761,592666,"O",47652.91,"1996-08-16","2-HIGH","Clerk#000000282",0,"ong the quickly special ideas slee"
46129793,118618,"O",49466.54,"1996-05-24","1-URGENT","Clerk#000009080",0," regular theodolites. carefully ironic foxes dete"
46129859,1261214,"O",183969.36,"1996-07-31","4-NOT SPECIFIED","Clerk#000008756",0,"according to the deposits. daringly close excuses aff"
46129862,391036,"O",208169.24,"1996-01-20","4-NOT SPECIFIED","Clerk#000002753",0," regular, bold theodolites!"
46129863,617381,"O",109622.66,"1996-04-22","1-URGENT","Clerk#000008839",0,"s wake above the quickly pending accounts. regular acc"
46129891,62279,"O",140576.25,"1996-04-07","5-LOW","Clerk#000002366",0," theodolites x-ray. slyly special excuses breach sl"
46129893,1392688,"O",208419.17,"1996-07-20","3-MEDIUM","Clerk#000006052",0,"ly unusual dependencies."
46129954,1113346,"O",224264.29,"1996-11-25","5-LOW","Clerk#000007156",0,"alongside of the blithely final account"
46129987,329875,"O",256629.35,"1996-07-16","2-HIGH","Clerk#000001299",0,"ters shall have to integrate against the ideas. grouches haggle quickly fi"
46130051,312934,"O",209343.17,"1996-07-07","3-MEDIUM","Clerk#000009282",0,"y pending packages. deposits at"
46130054,1327883,"O",218215.58,"1996-07-10","1-URGENT","Clerk#000004606",0,"ully special accounts haggle furiously inside "
46130083,472148,"O",136128.12,"1996-11-30","3-MEDIUM","Clerk#000002996",0,"he quickly express depths. stealthily pending theodolites integrate"
46130087,164762,"O",45521.62,"1996-03-28","4-NOT SPECIFIED","Clerk#000006030",0,"manent packages boost slyly finally"
46130114,343231,"O",45068.55,"1996-09-05","4-NOT SPECIFIED","Clerk#000001285",0,"thely even foxes. fluffily un"
46130149,965545,"O",248496.58,"1996-01-20","5-LOW","Clerk#000001637",0," wake according to the enticingly final ideas. furiously regular requests nag"
46130241,545965,"O",269708.84,"1996-06-19","2-HIGH","Clerk#000007817",0,"ar dependencies x-ray along the evenly regular accounts. "
46130308,1265653,"O",199318.23,"1996-05-19","4-NOT SPECIFIED","Clerk#000003224",0,"le furiously. carefully bl"
46130372,95875,"O",138607.75,"1996-08-04","3-MEDIUM","Clerk#000006863",0,"furiously against the furiously express pinto beans. fluffily ironic deposit"
46130432,500320,"O",24705.55,"1996-01-08","4-NOT SPECIFIED","Clerk#000007580",0,"ess instructions. furiously special package"
46130438,265804,"O",176871.16,"1996-03-12","2-HIGH","Clerk#000005242",0,"ss the busy, even theodolites haggle fluffily i"
46130465,1172053,"O",214359.49,"1996-08-24","3-MEDIUM","Clerk#000009821",0," slyly furiously ironic foxes. blithely regular p"
46130466,693457,"O",191415.84,"1996-07-31","4-NOT SPECIFIED","Clerk#000005512",0,"nent attainments. carefully regular asympto"
46130497,1119410,"O",198111.63,"1996-11-28","2-HIGH","Clerk#000008098",0,"ests boost carefully among the ironic, even requests. requests haggle careful"
46130499,1095478,"O",264760.29,"1996-08-17","2-HIGH","Clerk#000004363",0,"ully final tithes detect carefully fluffily fi"
46130528,1110179,"O",228314.77,"1996-09-27","5-LOW","Clerk#000009726",0,"y express accounts affix carefully express deposits. theod"
46130567,1030730,"O",196856.20,"1996-11-03","1-URGENT","Clerk#000005528",0,"l ideas. regular, sp"
46130631,797269,"O",110807.26,"1996-08-22","1-URGENT","Clerk#000007383",0,"kly final pinto bean"
46130660,319327,"O",99659.36,"1996-02-24","1-URGENT","Clerk#000009838",0,"ets sleep blithely across the carefully"
46130663,1177421,"O",243234.02,"1996-04-09","3-MEDIUM","Clerk#000005678",0,"old deposits wake furiously "
46130688,899602,"O",195275.70,"1996-04-06","1-URGENT","Clerk#000006867",0,"beans among the express warh"
46130691,196378,"O",222957.16,"1996-07-11","3-MEDIUM","Clerk#000007617",0,"ully unusual requests may are aroun"
46130693,874063,"O",173456.67,"1996-04-13","1-URGENT","Clerk#000004649",0,"idle asymptotes are quickly. quickly blithe acco"
46130694,846370,"O",194766.36,"1996-01-09","5-LOW","Clerk#000002307",0,"y pending accounts was blithely regular requests. slyly qu"
46130786,1153258,"O",118785.99,"1996-02-01","2-HIGH","Clerk#000001209",0,"ickly regular instructions. carefully ironic theodolites about th"
46130818,1176644,"O",49648.82,"1996-09-08","5-LOW","Clerk#000001867",0,"usly even packages affix fluffily carefully ironic waters. qui"
46130848,143665,"O",37495.60,"1996-12-07","2-HIGH","Clerk#000004969",0,"eans was furiously between the quickly silent packages. slyly dogged notorn"
46130887,1113481,"O",231536.78,"1996-10-15","3-MEDIUM","Clerk#000000762",0,"ounts. quickly special accounts boost unusual accounts. quickly even de"
46130914,1382269,"O",88440.90,"1996-01-19","5-LOW","Clerk#000007084",0,"ans. ironic theodolites try to thras"
46130944,1366144,"O",220432.84,"1996-11-12","3-MEDIUM","Clerk#000003604",0,"lyly against the furiously regular deposits. final requests h"
46130948,568798,"O",256892.45,"1996-10-31","4-NOT SPECIFIED","Clerk#000008621",0,"uests boost final packages. bli"
46130951,1081321,"O",31554.29,"1996-07-15","4-NOT SPECIFIED","Clerk#000001772",0,"inal theodolites cajole always furiously"
46131015,918382,"O",126362.37,"1996-05-20","2-HIGH","Clerk#000003470",0,"nstructions. carefully even accounts breach. slyly pending"
46131072,1157767,"O",30735.64,"1996-10-15","5-LOW","Clerk#000004326",0,"yly busily bold requests. carefully regular"
46131073,584702,"O",47272.99,"1996-01-06","3-MEDIUM","Clerk#000005662",0,"t carefully quickly p"
46131077,987647,"O",141131.07,"1996-06-13","5-LOW","Clerk#000009523",0,"pinto beans. quickly re"
46131140,780157,"O",109389.91,"1996-01-17","1-URGENT","Clerk#000004862",0,"efully ironic packages boost. quickly fluffy packages ar"
46131142,850693,"O",215825.45,"1996-01-16","1-URGENT","Clerk#000006202",0," carefully ironic packages integrate"
46131172,1008061,"O",248375.43,"1996-09-19","5-LOW","Clerk#000009170",0,"ckages. bold accounts above the ir"
46131265,1443106,"O",258621.79,"1996-07-26","2-HIGH","Clerk#000007155",0,"y. slyly final requests"
46131267,1123997,"O",224632.76,"1996-09-06","4-NOT SPECIFIED","Clerk#000002836",0,"quickly regular deposi"
46131298,201113,"O",257148.70,"1996-05-26","2-HIGH","Clerk#000000559",0,"e the blithely special gifts eat carefully accord"
46131303,1006877,"O",27086.01,"1996-07-18","1-URGENT","Clerk#000001656",0,"into beans. furiously express excuses thrash after the deposits"
46131364,196463,"O",197390.36,"1996-08-03","4-NOT SPECIFIED","Clerk#000006735",0,"ncies. unusual realms under the quietly pending re"
46131367,1037273,"O",10873.78,"1996-09-05","4-NOT SPECIFIED","Clerk#000008513",0,"telets haggle blithely quietly fluffy theodolites. "
46131392,437545,"O",315509.14,"1996-06-17","5-LOW","Clerk#000005395",0,"atelets doze slyly across the regular deposits. excuses sleep accord"
46131425,1154536,"O",237213.38,"1996-06-16","5-LOW","Clerk#000009155",0,"ing to the carefully regular acco"
46131426,271258,"O",18310.99,"1996-05-28","2-HIGH","Clerk#000009081",0," blithely silent deposits. accounts wa"
46131495,394681,"O",135177.17,"1996-08-11","1-URGENT","Clerk#000000161",0,"e quickly bold packages. unusual pinto beans wake alongside of t"
46131524,313384,"O",90628.17,"1996-03-19","1-URGENT","Clerk#000000379",0,"omise slyly alongside of the final co"
46131527,1001741,"O",261869.65,"1996-02-22","1-URGENT","Clerk#000001278",0,"efully ironic theodolites. regular, unusual packages nag bl"
46131553,1079626,"O",236542.56,"1996-01-10","4-NOT SPECIFIED","Clerk#000003761",0," ironic foxes haggle. slyly regular theodolites sleep furiously across the q"
46131555,941758,"O",171205.97,"1996-07-08","4-NOT SPECIFIED","Clerk#000008696",0,"to beans. deposits wake to the quickly bold accounts. final dependencies"
46131616,84502,"O",211281.63,"1996-03-27","3-MEDIUM","Clerk#000009782",0,"gle slyly final packages"
46131715,257023,"O",42458.47,"1996-10-12","2-HIGH","Clerk#000008787",0,"sual pinto beans. final pinto beans believe furiously ironic, regu"
46131719,392521,"O",251336.79,"1996-08-26","1-URGENT","Clerk#000002538",0,"ckages cajole quickly final pinto beans. carefully unusual pac"
46131745,1153774,"O",208220.12,"1996-06-02","1-URGENT","Clerk#000004473",0,"gular deposits could have to "
46131750,672541,"O",43352.15,"1996-08-01","4-NOT SPECIFIED","Clerk#000004205",0,"ickly unusual requests use among the ca"
46131782,290030,"O",191321.68,"1996-08-31","1-URGENT","Clerk#000004774",0,"s across the carefully ironic requests wake furiously alongside of t"
46131841,316996,"O",230571.90,"1996-05-23","5-LOW","Clerk#000008923",0,"he blithely ironic ideas haggle slyly among the carefully cl"
46131875,1094702,"O",203542.27,"1996-08-05","4-NOT SPECIFIED","Clerk#000006737",0,"nto beans nag carefully. even pinto beans nag packages-- fluffily ir"
46131938,1345174,"O",40246.19,"1996-06-02","5-LOW","Clerk#000008644",0,"y ironic packages. pending pinto "
46131939,333002,"O",54566.37,"1996-12-29","1-URGENT","Clerk#000009366",0,"es. furiously fluffy theodolites cajole quickly slyly unusual accounts. ev"
46131972,640096,"O",183018.30,"1996-05-23","5-LOW","Clerk#000005571",0," fluffily. foxes are furiously carefully "
46132006,1252571,"O",320784.52,"1996-05-28","4-NOT SPECIFIED","Clerk#000005800",0,"ts cajole fluffily after the requests. carefully final requests"
46132033,2335,"O",209496.31,"1996-06-10","4-NOT SPECIFIED","Clerk#000001214",0,"ar ideas impress carefully pinto beans-"
46132035,1496950,"O",259601.17,"1996-03-28","5-LOW","Clerk#000003145",0,"are slyly slyly final foxes. pinto beans are carefully."
46132039,670768,"O",54949.09,"1996-10-07","2-HIGH","Clerk#000002413",0,"s instead of the quickly silent "
46132067,1213864,"O",104019.93,"1996-07-20","5-LOW","Clerk#000004872",0,"ully according to the ironic, regular ideas. final instructions n"
46132101,940105,"O",13990.53,"1996-11-14","4-NOT SPECIFIED","Clerk#000001999",0,"ithely among the regular packages. regular, regular requests cajole. care"
46132130,1122374,"O",163568.10,"1996-08-16","5-LOW","Clerk#000008004",0," beans boost carefully after "
46132133,1009424,"O",239610.51,"1996-07-24","5-LOW","Clerk#000002218",0,"nal theodolites. ironic, special the"
46132164,341024,"O",64996.98,"1996-11-20","2-HIGH","Clerk#000005252",0,"xpress theodolites are furiously. carefully bold excuses haggle slyly quic"
46132225,1087339,"O",168513.53,"1996-03-17","4-NOT SPECIFIED","Clerk#000009149",0,"bold requests detect! slyly ironic theodolites among the special, pending p"
46132229,1153738,"O",106530.36,"1996-05-03","4-NOT SPECIFIED","Clerk#000005407",0,"hely regular theodolites boost blithely across the quickly express depende"
46132231,351125,"O",52551.86,"1996-07-31","2-HIGH","Clerk#000001171",0,"ccounts according to the furiously final deposits haggle carefully pendin"
46132256,346930,"O",110668.64,"1996-06-02","4-NOT SPECIFIED","Clerk#000002966",0,"cies sleep blithely across the quickly special dep"
46132258,628130,"O",263978.19,"1996-09-14","3-MEDIUM","Clerk#000007933",0,"ions use. furiously special courts unwind "
46132291,754366,"O",91551.37,"1996-05-08","5-LOW","Clerk#000006192",0,"blithely pending dinos among the furiously ev"
46132292,604528,"O",70628.38,"1996-10-24","4-NOT SPECIFIED","Clerk#000009584",0,"urts according to the silent, express accounts wake furiously according to t"
46132295,552148,"O",155226.91,"1996-01-23","5-LOW","Clerk#000002932",0,"requests use blithely furiously idle pinto beans. final packages nag caref"
46132357,849754,"O",181445.83,"1996-12-19","5-LOW","Clerk#000009075",0,"after the even, unusual accounts. furiously special deposits subl"
46132416,415933,"O",84143.93,"1996-11-25","1-URGENT","Clerk#000006837",0,"y along the pending, regular r"
46132422,1306951,"O",51491.19,"1996-01-14","3-MEDIUM","Clerk#000000671",0,"x carefully above the express requests. slyly bold accounts wake care"
46132448,718942,"O",46213.51,"1996-12-12","1-URGENT","Clerk#000007487",0,"onic dolphins are after the slowly even dugouts. unusu"
46132544,1450828,"O",154834.76,"1996-08-04","4-NOT SPECIFIED","Clerk#000005607",0," the always enticing multipliers "
46132548,485656,"O",255360.87,"1996-11-20","5-LOW","Clerk#000007365",0," instructions. acco"
46132582,969214,"O",158978.57,"1996-01-01","1-URGENT","Clerk#000003614",0,"yly regular dependencies. unusual, express requ"
46132611,906098,"O",143345.37,"1996-12-25","2-HIGH","Clerk#000003502",0,"old sentiments cajole after the darin"
46132675,419203,"O",235710.26,"1996-01-03","5-LOW","Clerk#000007765",0,"ke quickly quickly final packa"
46132676,24389,"O",150371.84,"1996-03-26","5-LOW","Clerk#000004196",0,"dolites above the quickly special accounts sleep within the careful"
46132704,1348291,"O",111792.41,"1996-06-06","4-NOT SPECIFIED","Clerk#000008189",0," deposits solve by the final foxes. slyly unusual accounts sleep. pending, bol"
46132706,204604,"O",132435.09,"1996-09-23","3-MEDIUM","Clerk#000008342",0," special instructions wake slyly regular dolphins-- th"
46132738,1498150,"O",36640.00,"1996-02-03","5-LOW","Clerk#000008442",0,"ial requests. slyly i"
46132771,1347076,"O",211925.63,"1996-01-28","2-HIGH","Clerk#000002418",0,"fully final packages. quickly express "
46132772,790721,"O",49126.99,"1996-02-18","3-MEDIUM","Clerk#000007095",0,"aggle furiously! requests unwind special, special"
5936737,1380160,"O",229575.09,"1996-03-07","5-LOW","Clerk#000004459",0,"arefully. ironic, bold sheaves use quickly furiously"
5936740,1047638,"O",47115.99,"1996-01-01","3-MEDIUM","Clerk#000005687",0,"ic instructions. fluffily even accounts use pending, unusual accou"
5936741,649472,"O",196850.18,"1996-09-16","5-LOW","Clerk#000008452",0,"instructions promise slyly along the carefully bold"
5936768,143971,"O",133072.98,"1996-11-29","2-HIGH","Clerk#000002491",0,"nding accounts sublate furiously ironic accounts."
5936771,746560,"O",207739.99,"1996-04-04","2-HIGH","Clerk#000004698",0,"es detect always. instructions thrash carefully around the ironic pack"
5936774,487949,"O",264420.87,"1996-08-30","2-HIGH","Clerk#000004374",0,"xpress requests haggle furiously above the slyly even pinto beans."
5936805,1138166,"O",224056.90,"1996-12-01","3-MEDIUM","Clerk#000004978",0,"heodolites use beside the quickly ironic pinto b"
5936835,1308751,"O",300593.88,"1996-06-30","1-URGENT","Clerk#000009286",0,". quickly bold depths"
5936935,1348796,"O",113903.58,"1996-11-27","3-MEDIUM","Clerk#000006229",0,"ly express ideas! quickly regular requests according to the slyly regular ins"
5936965,788575,"O",80658.12,"1996-11-26","3-MEDIUM","Clerk#000003041",0,"pending deposits. foxes int"
5936993,418696,"O",78210.47,"1996-08-19","5-LOW","Clerk#000002819",0,"he slyly pending courts! closely ironic platelets use furiously? fo"
5936995,144424,"O",147848.83,"1996-09-18","4-NOT SPECIFIED","Clerk#000004610",0,"blithely unusual deposits accordin"
5937025,372553,"O",9119.43,"1996-08-16","2-HIGH","Clerk#000004726",0,"ide the silent accounts. unusual multipliers sleep care"
5937027,1371878,"O",196828.02,"1996-04-11","5-LOW","Clerk#000003801",0," foxes among the furiously unusual requests integrate along the furiously re"
5937060,1343881,"O",166280.64,"1996-10-13","3-MEDIUM","Clerk#000005175",0,"lly through the pen"
5937091,1375117,"O",117184.26,"1996-07-21","4-NOT SPECIFIED","Clerk#000008745",0,"nic packages are quic"
5937092,1067246,"O",208090.19,"1996-02-24","3-MEDIUM","Clerk#000000581",0,"sly across the quickly "
5937120,930412,"O",43314.04,"1996-05-22","4-NOT SPECIFIED","Clerk#000003802",0,"fily after the blithely"
5937124,1491236,"O",107051.87,"1996-06-10","2-HIGH","Clerk#000001438",0,"final packages. ruthlessly f"
5937127,312880,"O",112434.83,"1996-10-01","4-NOT SPECIFIED","Clerk#000001713",0,"e blithely. close, final pa"
5937154,1031902,"O",141101.81,"1996-01-18","1-URGENT","Clerk#000005657",0,"eposits haggle quickly acro"
5937155,166667,"O",247486.21,"1996-02-01","3-MEDIUM","Clerk#000009691",0,"osits detect idly against the quickly ironic ideas. sl"
5937156,670306,"O",179861.18,"1996-12-19","1-URGENT","Clerk#000000836",0,"quests wake carefully. accounts grow fluffily against the"
5937157,809816,"O",172100.53,"1996-12-13","2-HIGH","Clerk#000004176",0,"es. even grouches integrate. quickly regular account"
5937220,1139273,"O",243289.37,"1996-08-21","2-HIGH","Clerk#000004997",0,"ully silent asymptotes."
5937287,1074211,"O",347835.08,"1996-07-24","5-LOW","Clerk#000008773",0," even, unusual pinto beans"
5937312,238162,"O",91621.70,"1996-04-26","2-HIGH","Clerk#000004601",0,"ost unusual excuses. special pinto beans cajole carefully. platelets wake quic"
5937314,167212,"O",201893.26,"1996-04-10","2-HIGH","Clerk#000009469",0,"ckly ironic pains accor"
5937378,665005,"O",84017.20,"1996-07-30","4-NOT SPECIFIED","Clerk#000005082",0,"gainst the special notornis use against the furiously ironic package"
5937380,149497,"O",344502.01,"1996-08-06","5-LOW","Clerk#000004456",0,"yly carefully stealthy packa"
5937440,552416,"O",94804.24,"1996-03-31","4-NOT SPECIFIED","Clerk#000008089",0," idly regular requests. blithely bold orbits hagg"
5937479,1183640,"O",275310.82,"1996-04-26","2-HIGH","Clerk#000004705",0,"ly alongside of the s"
5937504,423542,"O",74092.54,"1996-09-19","4-NOT SPECIFIED","Clerk#000001299",0,"sleep. blithely fluffy pinto beans"
5937508,1081339,"O",119184.02,"1996-08-28","1-URGENT","Clerk#000001103",0," pinto beans nag fluffily against the even i"
5937510,896753,"O",72198.96,"1996-05-25","5-LOW","Clerk#000005063",0,"closely even excuses play slyly acc"
5937539,73762,"O",227693.60,"1996-02-17","3-MEDIUM","Clerk#000005193",0,"es. blithely final accounts cajo"
