"O_ORDERKEY","O_CUSTKEY","O_ORDERSTATUS","O_TOTALPRICE","O_ORDERDATE","O_ORDERPRIORITY","O_CLERK","O_SHIPPRIORITY","O_COMMENT"
43000960,493271,"F",75714.36,"1992-03-07","3-MEDIUM","Clerk#000008927",0,"riously along the furiously pending packa"
43000967,692588,"F",135874.14,"1992-03-31","2-HIGH","Clerk#000005593",0,"c dolphins cajole carefully quickly e"
43000999,49238,"F",332918.82,"1992-06-28","3-MEDIUM","Clerk#000008838",0,"jole. carefully regular accounts according to the ironic es"
43001057,1490330,"F",127107.44,"1992-07-06","4-NOT SPECIFIED","Clerk#000004620",0,"fter the furiously pendin"
43001091,518074,"F",116221.31,"1992-10-15","4-NOT SPECIFIED","Clerk#000002679",0,"e of the quickly bold realms. slow packages boost slyly accounts. slyly "
43001152,167942,"F",154026.96,"1992-09-06","3-MEDIUM","Clerk#000007236",0,"f the fluffily regular acc"
43001189,1329250,"F",82936.81,"1992-04-01","4-NOT SPECIFIED","Clerk#000001151",0,"ng to the final grouches. carefully bold deposits"
43001219,420973,"F",98851.11,"1992-03-10","5-LOW","Clerk#000000186",0,"nto beans about the furiously stealthy requests wake car"
43001222,385760,"F",94094.66,"1992-01-26","2-HIGH","Clerk#000004963",0,"ss packages; blithely regular requests are at"
43001250,1307695,"F",62338.38,"1992-09-12","2-HIGH","Clerk#000009733",0,"inst the ironic gifts. regular asymptotes might"
43001284,587510,"F",126552.52,"1992-05-21","3-MEDIUM","Clerk#000002231",0,"ys express decoys haggle carefully about the "
43001315,905597,"F",249837.99,"1992-02-02","4-NOT SPECIFIED","Clerk#000006787",0,"to the blithely regular deposits run blithely unusual"
43001318,1428292,"F",39427.78,"1992-10-20","1-URGENT","Clerk#000009971",0,"ely final warhorses. unusual accounts nag blithely. carefully ev"
43001347,907145,"F",178096.17,"1992-09-08","1-URGENT","Clerk#000008134",0,"ress packages are quickly among"
43001350,1127924,"F",73863.69,"1992-01-27","2-HIGH","Clerk#000004232",0,"pinto beans nag carefully. blithely even packages haggl"
43001379,1187765,"F",304912.14,"1992-10-09","5-LOW","Clerk#000000959",0,"usly unusual accounts wake slyly. ironic pinto bea"
43001380,750985,"F",166093.54,"1992-10-24","5-LOW","Clerk#000001373",0,"ts wake furiously against the f"
43001414,386591,"F",286077.96,"1992-03-28","1-URGENT","Clerk#000002629",0,"ironic accounts are carefully. carefully daring request"
43001442,181529,"F",60539.41,"1992-03-16","1-URGENT","Clerk#000000641",0,"ites. carefully regular requests nag car"
43001447,1265434,"F",172045.32,"1992-01-06","1-URGENT","Clerk#000006682",0,". ironic instructions affix thinly furiously pending ac"
43001541,619996,"F",227173.49,"1992-12-21","1-URGENT","Clerk#000006204",0,"deposits sleep furiously. even packag"
43001543,549035,"F",134777.84,"1992-02-12","1-URGENT","Clerk#000007705",0,"ccounts. blithely ironic foxes use beside the unusu"
43001573,719290,"F",54409.55,"1992-12-17","1-URGENT","Clerk#000009417",0,"t instructions affix blit"
43001575,37913,"F",42652.16,"1992-06-14","1-URGENT","Clerk#000009959",0," pinto beans wake carefully; blith"
43001606,234874,"F",189130.18,"1992-09-24","4-NOT SPECIFIED","Clerk#000006614",0,"as are furiously final deposits! express requests promise"
43001696,599369,"F",207828.34,"1992-01-30","5-LOW","Clerk#000000302",0,"xpress requests integrate bold asymptotes: "
43001697,1088152,"F",118719.01,"1992-05-16","2-HIGH","Clerk#000009655",0,"of the pending, unusual accounts. ironic de"
43001699,714265,"F",121573.20,"1992-07-24","5-LOW","Clerk#000006016",0," ironic instructions detect evenly alongside of the sl"
43001731,313162,"F",230244.71,"1992-01-31","2-HIGH","Clerk#000000027",0,"lyly regular package"
43001734,1039987,"F",148076.15,"1992-11-03","5-LOW","Clerk#000000834",0,"ts are blithely. carefully ironic theodolites"
43001735,1050466,"F",289522.33,"1992-05-12","1-URGENT","Clerk#000008794",0,"lithely express theodolites. accounts doubt"
43001792,331565,"F",120603.58,"1992-03-26","3-MEDIUM","Clerk#000000357",0,"jole carefully according to the blithely ironic theodolites. furiously regula"
43001793,105341,"F",21861.55,"1992-09-10","3-MEDIUM","Clerk#000002764",0,"e furiously express foxe"
43001825,140098,"F",218768.23,"1992-11-23","4-NOT SPECIFIED","Clerk#000003404",0," express requests wake never silent platelets. idle braids detect blithe"
43001858,736186,"F",56659.82,"1992-11-26","3-MEDIUM","Clerk#000002190",0,"might mold pinto beans. special"
43001890,241888,"F",191198.49,"1992-06-20","4-NOT SPECIFIED","Clerk#000003311",0," requests haggle quickly along the slyly ironic excuses. furiously"
43001895,429689,"F",18812.30,"1992-06-22","4-NOT SPECIFIED","Clerk#000006733",0,"y regular accounts. furiously"
43001922,233797,"F",183139.61,"1992-02-03","3-MEDIUM","Clerk#000002585",0,"intain furiously about the express, final dependencies. blit"
43001924,1040806,"F",99912.84,"1992-02-15","4-NOT SPECIFIED","Clerk#000000086",0,"ts cajole furiously dugouts. pending requests affix fluffily final ide"
43001926,113146,"F",232271.21,"1992-05-24","5-LOW","Clerk#000006533",0,"s nag above the special pinto bean"
43001927,1118465,"F",221740.92,"1992-07-05","1-URGENT","Clerk#000006863",0,"pecial, special requests integrate quickly regular account"
43001959,193315,"F",317557.60,"1992-09-26","1-URGENT","Clerk#000001823",0,"? quickly ironic pinto beans shall have to haggle sl"
43001988,800825,"F",8779.63,"1992-07-08","4-NOT SPECIFIED","Clerk#000001357",0,"ven instructions. carefully final "
43002050,616357,"F",74951.90,"1992-05-14","2-HIGH","Clerk#000000836",0,"nto beans haggle slyly atop the unusual, even p"
43002054,408376,"F",200778.39,"1992-04-26","5-LOW","Clerk#000000352",0,"lar packages sleep busily regular instructions. ironic platelets boost furious"
43002116,293818,"F",197690.07,"1992-04-10","3-MEDIUM","Clerk#000001649",0,". final pinto beans run furiously bold dependencies; blithely idle sauterne"
43002146,1408865,"F",230839.94,"1992-03-08","3-MEDIUM","Clerk#000007206",0,"sits beneath the bold instructi"
43002182,28783,"F",82324.40,"1992-08-15","4-NOT SPECIFIED","Clerk#000006429",0,"lyly even instructions are quickly accounts. express sentiments cajole fluf"
43002211,957388,"F",73907.02,"1992-05-12","1-URGENT","Clerk#000005858",0,"to the final pinto beans. furiously ironic accounts use care"
43002247,856046,"F",41189.79,"1992-07-27","2-HIGH","Clerk#000008392",0,"nusual instructions. regular deposits affix carefully about t"
43002307,170444,"F",121265.82,"1992-12-20","5-LOW","Clerk#000000411",0,"y express ideas. quickly re"
43002336,1135078,"F",281445.29,"1992-08-30","5-LOW","Clerk#000001635",0,"es cajole blithely carefully ironic "
43002368,204950,"F",247645.31,"1992-03-17","4-NOT SPECIFIED","Clerk#000007486",0," regular foxes. permanently silent foxes serve slyly. f"
43002371,1297655,"F",204455.16,"1992-12-15","5-LOW","Clerk#000004037",0,"final, pending packages. carefully special accounts print above the qu"
43002372,1182793,"F",188427.98,"1992-01-03","3-MEDIUM","Clerk#000005646",0,"ymptotes nag foxes. slyly regular requests haggle"
43002404,636986,"F",105591.45,"1992-08-30","4-NOT SPECIFIED","Clerk#000007142",0,"al escapades wake furiously about the slyly fi"
43002436,499232,"F",15883.27,"1992-06-24","1-URGENT","Clerk#000002145",0,"ests. quickly bold requests after the even requests sleep carefully carefu"
43002438,798134,"F",246171.76,"1992-07-04","3-MEDIUM","Clerk#000000304",0,"ons above the quickly expr"
43002529,833669,"F",263702.63,"1992-03-13","2-HIGH","Clerk#000001141",0,"leep quickly furiously regular accounts. silently express ac"
43002565,313637,"F",84074.89,"1992-04-22","1-URGENT","Clerk#000005483",0,"riously. permanently pending decoys about the furiou"
43002596,82727,"F",207597.97,"1992-10-28","1-URGENT","Clerk#000003660",0," after the quickly ironic theodo"
43002628,689879,"F",141535.76,"1992-08-28","5-LOW","Clerk#000001090",0,"ckages among the spec"
43002656,649225,"F",150546.88,"1992-01-21","4-NOT SPECIFIED","Clerk#000005289",0," quickly bold forges. carefully ex"
43002659,622549,"F",262276.30,"1992-06-12","1-URGENT","Clerk#000008402",0,"eve about the blithely "
43002692,955454,"F",285056.85,"1992-07-26","1-URGENT","Clerk#000006101",0,"tructions eat. special, dogged gifts above the theodo"
43002695,112231,"F",114387.39,"1992-02-29","4-NOT SPECIFIED","Clerk#000005718",0,"pendencies nag slyl"
43002722,504703,"F",64321.88,"1992-01-30","4-NOT SPECIFIED","Clerk#000007892",0,"iously even requests alongside of the slyly fluffy d"
43002788,338276,"F",7367.38,"1992-12-21","3-MEDIUM","Clerk#000002931",0,"leep carefully alongside of the furiously "
43002850,592504,"F",63147.33,"1992-08-17","3-MEDIUM","Clerk#000003458",0," furiously regular pinto beans a"
43002854,324973,"F",341433.68,"1992-09-22","3-MEDIUM","Clerk#000000105",0,"l dolphins cajole blithely; sly"
43002883,444310,"F",128980.14,"1992-05-12","4-NOT SPECIFIED","Clerk#000008525",0,"s boost. carefully pending i"
43002913,58081,"F",252221.62,"1992-09-03","1-URGENT","Clerk#000000974",0,"es. sheaves hinder furiously furiously ir"
43002946,1228921,"F",51349.32,"1992-07-30","5-LOW","Clerk#000008837",0," fluffily express dinos sleep "
43002976,535166,"F",226812.20,"1992-06-17","4-NOT SPECIFIED","Clerk#000005882",0,"y even platelets are against the furiously enticing foxes. ironic"
43003040,1388575,"F",186580.62,"1992-06-21","3-MEDIUM","Clerk#000009660",0,"detect slyly among the carefully regular deposits. quickly pending waters at t"
43003044,515551,"F",291097.53,"1992-05-10","4-NOT SPECIFIED","Clerk#000009775",0,"sits are until the ironic, regular accounts. pending, silent accounts again"
43003045,852461,"F",104536.99,"1992-05-03","4-NOT SPECIFIED","Clerk#000008427",0," slyly thin excuses? unusual, unusual deposits acro"
43003074,783097,"F",41302.49,"1992-09-28","2-HIGH","Clerk#000008239",0,"final theodolites poac"
43003137,493402,"F",115478.70,"1992-01-18","4-NOT SPECIFIED","Clerk#000004509",0," the furiously even packages. slyly pending deposits are "
43003143,611857,"F",189008.69,"1992-01-13","1-URGENT","Clerk#000001193",0,"lly carefully ironic foxes. thinly special ideas solve slyly slyly sp"
43003168,968623,"F",83126.79,"1992-07-07","2-HIGH","Clerk#000000578",0,"ag fluffily carefully ironic multipliers. blithely "
43003169,134791,"F",62164.86,"1992-10-05","2-HIGH","Clerk#000003341",0," final deposits haggle furiously furiously careful packages. blithely "
43003233,830200,"F",85044.92,"1992-08-05","2-HIGH","Clerk#000005665",0,"e carefully ironic asymptotes. pending ideas affix; gifts boost bl"
43003234,163960,"F",324800.16,"1992-06-28","3-MEDIUM","Clerk#000006114",0,"es integrate unusual, regular deposits"
43003236,220850,"F",56032.65,"1992-07-03","4-NOT SPECIFIED","Clerk#000004748",0,"y according to the furiously final platelets! "
43003238,163198,"F",4988.54,"1992-09-03","3-MEDIUM","Clerk#000003807",0,"ual requests after the foxe"
43003270,1226906,"F",265859.81,"1992-08-10","5-LOW","Clerk#000007675",0," sly requests. pinto beans about t"
43003271,99334,"F",59133.72,"1992-11-10","4-NOT SPECIFIED","Clerk#000009279",0," the quickly final requests. finally ironic deposits sleep according to the fu"
43003332,1355155,"F",148473.96,"1992-08-21","5-LOW","Clerk#000001012",0,"ronic orbits above the accounts dazzle slyly furiously special "
43003364,739951,"F",200898.16,"1992-04-26","5-LOW","Clerk#000004696",0,"pending deposits. even instructions hind"
43003394,633799,"F",64098.06,"1992-02-22","3-MEDIUM","Clerk#000000703",0,"uriously unusual deposits sleep slyly. carefully furious theodolites are c"
43003398,722623,"F",82009.41,"1992-07-17","1-URGENT","Clerk#000000258",0,"lets cajole carefully around the slyly even accounts. careful depo"
43003425,1222276,"F",178285.61,"1992-02-11","3-MEDIUM","Clerk#000005027",0,"silent requests. carefully bold deposits nag slyly express frays. regular req"
43003428,593416,"F",57742.83,"1992-08-23","1-URGENT","Clerk#000007475",0,"regular requests wake slyly ironic excuses! unusual instructions along the "
43003462,215062,"F",140732.58,"1992-10-18","4-NOT SPECIFIED","Clerk#000005743",0,"ut the even asymptotes are blithely at the fi"
43003489,1207613,"F",69007.91,"1992-07-09","5-LOW","Clerk#000007074",0,"lar theodolites. fox"
43003494,1308787,"F",91060.87,"1992-07-28","4-NOT SPECIFIED","Clerk#000001654",0,"ages sleep blithely special dolphins. carefully final courts agains"
43003521,807125,"F",56629.38,"1992-07-15","5-LOW","Clerk#000003949",0,"inal pinto beans. blithely regular foxes kindle furiously pending requests."
43003525,515857,"F",74040.83,"1992-07-18","1-URGENT","Clerk#000005028",0,"sts around the blithely even accounts print"
43003556,1109752,"F",59893.82,"1992-05-26","2-HIGH","Clerk#000008042",0,"ly ironic dolphins amo"
43003588,770042,"F",164699.55,"1992-08-24","3-MEDIUM","Clerk#000004239",0,"tes. blithely dogged accounts slee"
43003621,1216774,"F",155277.64,"1992-09-25","5-LOW","Clerk#000005873",0,"sts: final deposits nag slyly a"
43003622,794141,"F",286693.10,"1992-11-15","4-NOT SPECIFIED","Clerk#000009421",0,"egular requests affix around the furiously unusual t"
43003682,1034285,"F",103676.10,"1992-04-23","1-URGENT","Clerk#000007132",0,"ions cajole instructions. express "
43003719,780148,"F",365767.41,"1992-09-18","1-URGENT","Clerk#000001694",0,"usly pending instructions. bold ac"
43003779,1136962,"F",134384.39,"1992-05-20","2-HIGH","Clerk#000000930",0,"are furiously unusual dependencies. packa"
43003780,402743,"F",61130.38,"1992-02-27","4-NOT SPECIFIED","Clerk#000004998",0,"until the regular p"
43003815,1431172,"F",175810.64,"1992-10-23","1-URGENT","Clerk#000001789",0,"nag slyly. carefully express theodolites wake quickly regular deposit"
43003905,563810,"F",146364.76,"1992-08-13","4-NOT SPECIFIED","Clerk#000009438",0,"ully final accounts. carefully regular"
43003908,899095,"F",39528.74,"1992-04-02","2-HIGH","Clerk#000009759",0,"gular notornis wake against the furious"
43003941,620827,"F",144142.18,"1992-11-26","4-NOT SPECIFIED","Clerk#000000882",0,"ld, unusual deposits are carefully according to the quickly pend"
43004003,645088,"F",202723.46,"1992-05-20","3-MEDIUM","Clerk#000006499",0,"y final platelets affix above the regular, ev"
43004006,1065883,"F",93137.24,"1992-11-15","5-LOW","Clerk#000002691",0,"pendencies. ruthlessly sp"
43004035,1193473,"F",105590.09,"1992-04-19","5-LOW","Clerk#000007011",0," alongside of the regular pack"
43004036,685480,"F",53103.87,"1992-05-31","2-HIGH","Clerk#000000314",0,"ly. daring, express deposits haggle. gift"
43004038,1062787,"F",233304.91,"1992-10-19","1-URGENT","Clerk#000005143",0,"lets sleep above the regular orbits. fluffily "
43004065,803296,"F",195314.05,"1992-10-16","2-HIGH","Clerk#000007310",0,"bove the ruthless, bold deposits mold daringly ironic d"
43004128,949822,"F",85686.21,"1992-08-17","5-LOW","Clerk#000000639",0,"ronic patterns. carefully even packages wake "
43004134,866641,"F",244760.62,"1992-03-27","4-NOT SPECIFIED","Clerk#000001877",0,"ecial Tiresias are carefully blithely final packages. ironi"
43004135,610241,"F",161373.73,"1992-04-05","3-MEDIUM","Clerk#000004176",0,"en requests haggle carefully. slyly ironic instructions are slyly furiously"
43004164,1237949,"F",124640.46,"1992-01-12","5-LOW","Clerk#000007518",0,"blithely final foxes hinder furiously final reque"
43004197,67342,"F",222687.90,"1992-02-09","5-LOW","Clerk#000007813",0,"le according to the even accounts. bold requests haggle slyly accord"
43004262,855044,"F",294160.01,"1992-05-06","3-MEDIUM","Clerk#000006816",0,"telets cajole carefully quickly regular packages. quickly blithe theod"
43004263,719699,"F",104393.70,"1992-06-23","5-LOW","Clerk#000003626",0,"to the bold deposit"
43004295,989429,"F",85577.44,"1992-01-29","5-LOW","Clerk#000003252",0," ironic requests cajole quickly even requests. carefully i"
43004352,460807,"F",256890.79,"1992-07-13","5-LOW","Clerk#000005712",0,"s according to the unusual, unusual foxes wake carefully bold dolphins-- fin"
43004486,1282636,"F",185409.51,"1992-03-16","2-HIGH","Clerk#000006661",0,"ffix furiously-- daringly silent attainments grow"
43004547,133630,"F",90882.87,"1992-07-31","3-MEDIUM","Clerk#000009056",0,"s detect blithely daringly ironic platelets. even theodolites cajole blithe"
43004578,735895,"F",250976.06,"1992-05-31","4-NOT SPECIFIED","Clerk#000000911",0,"y carefully pending pinto beans. slyly regular "
43004612,1496890,"F",227862.98,"1992-08-19","2-HIGH","Clerk#000002502",0,"carefully regular waters. f"
43004678,420217,"F",121122.62,"1992-03-20","3-MEDIUM","Clerk#000004973",0,"s pinto beans affix. fluffily si"
43004704,79612,"F",121215.22,"1992-02-28","2-HIGH","Clerk#000003288",0,"refully regular deposits boost caref"
43004741,905998,"F",260201.02,"1992-07-05","4-NOT SPECIFIED","Clerk#000009169",0,"thely! pinto beans cajole never. blithely pending accounts wake"
43004773,50470,"F",97228.25,"1992-06-22","2-HIGH","Clerk#000000226",0,"nding deposits cajole above the furiously permanent requests. ruthless "
43004804,709768,"F",210799.84,"1992-11-24","5-LOW","Clerk#000005331",0,"carefully regular accounts. even theodolites print"
43004806,99295,"F",200612.66,"1992-08-31","3-MEDIUM","Clerk#000007749",0,"equests nag quickly "
43004807,821974,"F",38450.62,"1992-08-30","3-MEDIUM","Clerk#000008654",0,". blithely regular pinto beans along the quickly "
43004864,347743,"F",209718.22,"1992-09-17","1-URGENT","Clerk#000002233",0,"d packages into the ironic, ex"
43004869,840034,"F",136050.93,"1992-06-17","1-URGENT","Clerk#000009004",0,"nstructions. fluffily pending instructions haggle blithely about the even"
43004901,1054178,"F",177182.37,"1992-01-18","2-HIGH","Clerk#000002909",0,"ly even deposits wake around the ironic, express requests. carefully "
43004933,1465748,"F",183706.14,"1992-06-27","4-NOT SPECIFIED","Clerk#000009883",0,"y pending asymptotes-- ironic, eve"
43004963,647461,"F",193411.74,"1992-09-23","3-MEDIUM","Clerk#000005841",0,". carefully pending instructions wake. request"
43004965,699031,"F",153932.04,"1992-08-20","4-NOT SPECIFIED","Clerk#000005897",0,"al accounts-- furiously pending ideas should hav"
43004997,583454,"F",276692.11,"1992-08-11","3-MEDIUM","Clerk#000008756",0," across the silent packages boost furiously according to the forges. thin, car"
43004998,606970,"F",245188.54,"1992-03-30","1-URGENT","Clerk#000004897",0,"uriously against the sometimes regular accounts. slyly pending or"
43005063,1075757,"F",132128.10,"1992-03-10","2-HIGH","Clerk#000001465",0,"even packages detect. furiously sp"
43005093,1047046,"F",66001.63,"1992-06-29","4-NOT SPECIFIED","Clerk#000009769",0,"egular foxes maintain ironic "
43005156,235561,"F",3861.23,"1992-07-19","5-LOW","Clerk#000002759",0," ironic requests. special requests haggle. r"
43005159,673369,"F",65141.65,"1992-06-19","1-URGENT","Clerk#000004048",0,"y busy foxes behind the ruthlessly express pack"
43005221,836828,"F",65712.34,"1992-09-21","3-MEDIUM","Clerk#000000864",0,"beans. fluffily even instructions around the furiously"
43005249,1484486,"F",18187.20,"1992-11-16","4-NOT SPECIFIED","Clerk#000004242",0,"thely final packages haggle daringly. carefully ironic theodolites haggl"
43005250,241747,"F",229877.15,"1992-04-04","4-NOT SPECIFIED","Clerk#000001993",0,"packages. blithely final foxes cajole slyly iro"
43005255,1364687,"F",254856.06,"1992-09-02","3-MEDIUM","Clerk#000006097",0,"uests haggle according to the blithely final req"
43005280,1281550,"F",317392.18,"1992-06-22","5-LOW","Clerk#000003180",0,"c foxes. carefully final asymptotes use furiousl"
43005285,342038,"F",234560.31,"1992-11-29","1-URGENT","Clerk#000009984",0," ideas. fluffily unusual accounts cajole blithely ruthlessly final"
43005287,584795,"F",262610.94,"1992-10-16","2-HIGH","Clerk#000004348",0,"accounts: silently regular accounts nag blithely carefully"
43005315,536203,"F",148639.87,"1992-10-25","5-LOW","Clerk#000000346",0,"xpress deposits sleep across the pending de"
43005316,1430681,"F",187830.03,"1992-07-19","1-URGENT","Clerk#000004318",0,"even foxes sleep against the pending packages; express courts haggle"
43005317,446422,"F",126759.04,"1992-04-18","1-URGENT","Clerk#000002994",0,"ress deposits are slyly furiousl"
43005319,609277,"F",131630.80,"1992-02-18","3-MEDIUM","Clerk#000002999",0,"sts. accounts sublate slyly. regular packag"
43005349,1347712,"F",162583.96,"1992-02-27","4-NOT SPECIFIED","Clerk#000008615",0,"ependencies run quickly. car"
43005383,640631,"F",86992.00,"1992-12-24","1-URGENT","Clerk#000001670",0,"quickly furiously careful packag"
43005410,513625,"F",142966.16,"1992-06-18","5-LOW","Clerk#000009172",0,"e regular foxes-- special tithes cajole furiously final courts. even"
43005415,902675,"F",251451.09,"1992-11-29","5-LOW","Clerk#000003142",0,"blithely ruthless accounts. fluffily blit"
43005442,1280314,"F",215789.79,"1992-09-02","5-LOW","Clerk#000006751",0,"odolites boost closely against the frays. blithely express accounts u"
43005478,1045300,"F",188251.18,"1992-04-07","1-URGENT","Clerk#000000670",0,"er among the unusual pinto bean"
43005506,889541,"F",166056.21,"1992-05-16","4-NOT SPECIFIED","Clerk#000004743",0,"ully regular pinto bea"
43005540,308771,"F",185061.51,"1992-03-26","4-NOT SPECIFIED","Clerk#000000464",0,"sly across the unusual instructions. regular theodolites eat quickly. express,"
43005571,1386707,"F",306224.44,"1992-10-05","1-URGENT","Clerk#000003923",0," the regular courts. ironic, express deposits w"
43005636,265885,"F",131770.72,"1992-07-15","3-MEDIUM","Clerk#000006126",0," special packages. express, ironic pinto b"
43005637,206867,"F",267409.18,"1992-07-17","4-NOT SPECIFIED","Clerk#000009460",0,"hely regular dolphins. pinto beans alongside of the regular reques"
43005665,1377395,"F",127627.76,"1992-03-08","3-MEDIUM","Clerk#000001159",0," the unusual deposits might doze carefully blithely final accounts. blithely"
43005667,318970,"F",325868.64,"1992-09-11","4-NOT SPECIFIED","Clerk#000004642",0,"e blithely regular "
43005699,598381,"F",69735.36,"1992-11-29","4-NOT SPECIFIED","Clerk#000005694",0,"blithely. dogged, pending orbits about the quickly even instructions are "
43005703,495223,"F",84573.56,"1992-11-28","5-LOW","Clerk#000003579",0,"the silent foxes hinder near the iron"
43005826,247768,"F",218577.15,"1992-11-13","1-URGENT","Clerk#000009666",0,"final deposits sleep carefully above the silen"
43005888,1405183,"F",52299.52,"1992-06-11","3-MEDIUM","Clerk#000006814",0,"s are. quickly busy dinos across the even asym"
43005890,1474373,"F",121194.16,"1992-04-28","4-NOT SPECIFIED","Clerk#000004337",0,"ss ideas. blithely ruthless accounts detect carefully. carefull"
43005921,746872,"F",155580.30,"1992-04-18","5-LOW","Clerk#000000960",0,"eposits integrate silent, regular dependencies. ir"
43005957,568426,"F",100606.81,"1992-02-15","4-NOT SPECIFIED","Clerk#000000994",0,"sits are bold dolphins. quic"
43005990,842671,"F",91943.67,"1992-01-19","2-HIGH","Clerk#000001659",0,"nst the furiously final deposits cajole furiously enticingly bold frays"
43006017,1446532,"F",209116.01,"1992-10-10","3-MEDIUM","Clerk#000000182",0,"e even deposits. silen"
43006055,217072,"F",81251.88,"1992-07-31","2-HIGH","Clerk#000008566",0,"al requests. requests run. slyly fin"
43006115,216583,"F",306163.30,"1992-01-12","2-HIGH","Clerk#000005941",0,"en packages above the express requests mold alongside of t"
43006117,1036255,"F",102200.41,"1992-11-24","4-NOT SPECIFIED","Clerk#000001217",0,", even packages. bold excuses use "
43006145,1006987,"F",75377.69,"1992-08-12","4-NOT SPECIFIED","Clerk#000000293",0,"the slyly regular requests"
43006182,1141030,"F",171003.75,"1992-05-06","4-NOT SPECIFIED","Clerk#000003748",0,"al requests about the furiously busy Tiresias promise among the furi"
43006210,425683,"F",129199.40,"1992-07-03","4-NOT SPECIFIED","Clerk#000003209",0,"lly unusual requests. "
43006240,1239812,"F",140317.06,"1992-05-30","1-URGENT","Clerk#000000380",0,"al, ironic decoys. pending instructions"
43006244,1429022,"F",160371.05,"1992-10-22","5-LOW","Clerk#000002896",0,"r pinto beans. furiously pendin"
43006247,853027,"F",85419.71,"1992-05-29","3-MEDIUM","Clerk#000006488",0,"thely ironic deposits "
43006276,958231,"F",332559.60,"1992-04-16","4-NOT SPECIFIED","Clerk#000005135",0,"s according to the even deposits nag carefully according to the mu"
43006311,1436414,"F",27692.67,"1992-07-13","1-URGENT","Clerk#000008027",0,"e! carefully regular instructions boost blithely regular theodolit"
43006338,1403485,"F",103193.29,"1992-06-28","5-LOW","Clerk#000009327",0,"s kindle fluffily quickly permanent accounts. pending, ironic ide"
43006343,1403996,"F",209135.39,"1992-08-08","4-NOT SPECIFIED","Clerk#000009104",0,"are carefully after t"
43006368,449339,"F",228619.51,"1992-08-18","4-NOT SPECIFIED","Clerk#000007478",0," decoys wake foxes. excuses "
43006373,653743,"F",47474.55,"1992-07-11","4-NOT SPECIFIED","Clerk#000007251",0,". packages wake slyly. s"
43006374,1435832,"F",54459.38,"1992-07-09","1-URGENT","Clerk#000009909",0,"c requests integrate blith"
43006435,1424158,"F",57300.30,"1992-04-26","2-HIGH","Clerk#000000758",0," platelets across the carefully"
43006499,186556,"F",312852.75,"1992-08-24","3-MEDIUM","Clerk#000001458",0,"al pinto beans haggle carefully final ideas. thin accounts will have to "
43006561,1405840,"F",66767.24,"1992-09-21","4-NOT SPECIFIED","Clerk#000002434",0,"y quietly final accounts. final, ironic theodolites integrate f"
43006564,687799,"F",279081.70,"1992-04-29","4-NOT SPECIFIED","Clerk#000001474",0,"to beans. blithely express ideas alo"
43006567,1414778,"F",273701.16,"1992-11-22","2-HIGH","Clerk#000006550",0," bold pinto beans. special d"
43006595,586729,"F",273022.05,"1992-01-31","5-LOW","Clerk#000009779",0,"carefully about the quickly regular requests. regular pinto"
43006598,603299,"F",212426.20,"1992-05-14","2-HIGH","Clerk#000001277",0,"refully furiously final courts. instructions "
43006599,1131641,"F",239633.98,"1992-12-14","3-MEDIUM","Clerk#000007714",0,"s integrate about the ruthlessly even foxes. carefully even packages acros"
43006631,354295,"F",146751.47,"1992-02-13","4-NOT SPECIFIED","Clerk#000005397",0,"nts can are. express, enti"
43006720,264799,"F",121983.78,"1992-03-07","2-HIGH","Clerk#000008623",0,"sual platelets. regular epitap"
43006723,885584,"F",162956.16,"1992-08-28","4-NOT SPECIFIED","Clerk#000004986",0,"c packages grow. pinto beans into the furiously final pinto beans"
43006724,1005056,"F",191476.06,"1992-01-22","3-MEDIUM","Clerk#000000625",0,"ckages against the unusual "
43006727,298090,"F",59562.80,"1992-07-15","5-LOW","Clerk#000007038",0,"ts haggle slyly. slyly unusual pinto beans detect "
43006757,402937,"F",271304.61,"1992-01-10","4-NOT SPECIFIED","Clerk#000000488",0,"p. furiously pending accounts mold furiously. instru"
43006784,325727,"F",67206.82,"1992-10-20","1-URGENT","Clerk#000000370",0,"ily. carefully ruthless packages must sleep carefully bold re"
43006791,318376,"F",138802.54,"1992-09-30","3-MEDIUM","Clerk#000005531",0,"lly against the blithely ironic "
43006819,1146164,"F",16055.95,"1992-02-01","2-HIGH","Clerk#000005062",0,"ckages. unusual packages print slyly pinto beans. blithely unusual depo"
43006820,562525,"F",121850.11,"1992-05-01","3-MEDIUM","Clerk#000007695",0,"uests. furiously regular deposits according to the r"
43006822,102163,"F",169274.74,"1992-03-18","4-NOT SPECIFIED","Clerk#000004854",0,"uriously ironic accounts cajole. slyly silent packages hinder against the fox"
43006850,1327348,"F",188437.20,"1992-09-09","2-HIGH","Clerk#000009336",0,"furious, final sentiments? quickly bo"
43006853,1254772,"F",45933.39,"1992-09-21","5-LOW","Clerk#000002885",0,"nding accounts are carefully across the final instructions. p"
43006881,1093684,"F",157149.98,"1992-12-02","1-URGENT","Clerk#000003666",0,"ve requests promise blithely r"
43006883,691178,"F",155476.33,"1992-06-04","5-LOW","Clerk#000008356",0,"y regular foxes. fin"
43006887,700063,"F",191652.09,"1992-02-07","5-LOW","Clerk#000009028",0,"counts are furiously. furious"
43006914,837016,"F",156238.47,"1992-01-01","1-URGENT","Clerk#000006474",0,"es. carefully even requests alongside of the requests nod carefully after the "
